clip_id,speech_sec,voiced_ratio,n_seg
lyZZSU1ziCQ.000,12.87,0.858,5
lyznxF-Pj6g.000,13.132,0.8754666666666666,5
m04e9ylCoK0.002,12.158,0.8105333333333333,7
m04e9ylCoK0.004,7.238,0.4825333333333333,5
m0tNIKbEwHE.005,14.77,0.9846666666666668,2
m2uxFfpb5xU.000,15.0,1.0,1
m5kTITzj1bY.000,13.286,0.8857333333333333,5
m6JOFpKvkE0.002,14.966,0.9977333333333332,1
m6JOFpKvkE0.005,14.998,0.9998666666666666,1
m7zdWVDT-34.000,13.828,0.9218666666666666,6
m7zdWVDT-34.003,14.67,0.978,3
mAjagYWuT7A.003,14.142,0.9428,7
mAjagYWuT7A.005,13.872,0.9248,4
mBdVuEXRlfQ.002,14.772,0.9848,2
mDRMCwSD3Ms.001,14.67,0.978,3
mDRMCwSD3Ms.004,13.542,0.9028,5
mEQBB6XsJFk.000,14.058,0.9372,4
mEQBB6XsJFk.004,13.962,0.9308,4
mFz5Fbs97QA.001,12.702,0.8468,7
mIQnQ8Nmj-c.000,12.51,0.834,7
mIQnQ8Nmj-c.003,12.456,0.8303999999999999,6
mKWscEow1U8.001,13.074,0.8716,4
mKWscEow1U8.004,14.736,0.9824,3
mKsGK9nCTxw.004,11.83,0.7886666666666666,9
mLZw7Hf8AYI.000,14.77,0.9846666666666668,2
mLZw7Hf8AYI.001,14.61,0.974,2
mQpNe8f5xA8.001,14.742,0.9828,1
mXaI17Dx7u0.002,12.432,0.8288,4
mY1ZTvNVkSA.000,14.44,0.9626666666666668,5
mZ2CHgzwDt0.004,13.802,0.9201333333333334,4
mZ3vypXAfHg.001,14.67,0.978,3
mZ3vypXAfHg.004,14.698,0.9798666666666668,4
mZQP06F94u8.005,9.372,0.6248,9
mZzWhUI0CP0.001,13.122,0.8748,6
mZzWhUI0CP0.002,12.612,0.8408,7
mZzWhUI0CP0.003,13.378,0.8918666666666667,6
mZzWhUI0CP0.004,12.774,0.8515999999999999,5
m_2k0dL8CRM.000,13.994,0.9329333333333332,4
m_9aygJNij8.000,11.882,0.7921333333333334,6
me15sHPOjKo.001,14.22,0.948,4
me5UoRny6NU.000,14.774,0.9849333333333332,1
mfGhtr0zy3k.000,12.576,0.8384,7
mfGhtr0zy3k.005,12.974,0.8649333333333333,3
mfcs3Ta49K8.000,12.71,0.8473333333333334,5
mhvkJjOAjYI.001,14.314,0.9542666666666668,4
mlXZQ8dO0nQ.001,13.392,0.8927999999999999,4
mlXZQ8dO0nQ.002,14.186,0.9457333333333332,4
modNfUPt3F4.002,14.526,0.9684,1
modNfUPt3F4.003,14.314,0.9542666666666668,4
mpXOSY5dW7c.003,13.862,0.9241333333333334,5
mpk5Ubw2fj8.001,14.224,0.9482666666666668,3
mq9NNKmKYdk.002,14.966,0.9977333333333332,1
mqDv8688ztg.000,12.668,0.8445333333333332,8
mrMp9EorOxE.000,13.254,0.8835999999999999,5
muLgzV1gGao.002,14.606,0.9737333333333332,3
mwjoabuP-GM.000,14.574,0.9716,3
mwjoabuP-GM.005,9.798,0.6532,5
mxLRr3YqgMU.002,12.646,0.8430666666666667,5
mxLRr3YqgMU.003,12.748,0.8498666666666667,4
mxLRr3YqgMU.005,13.898,0.9265333333333332,4
n0acEDmc0mA.001,13.094,0.8729333333333333,5
n0acEDmc0mA.004,14.446,0.9630666666666666,3
n2BuwHbdilY.000,13.602,0.9068,6
n6JNJurop2U.005,11.678,0.7785333333333334,7
nB-fPmvZg3U.004,12.354,0.8236,6
nBjBfN9SbpM.000,10.364,0.6909333333333334,9
nCWEEoJfjgE.001,15.0,1.0,1
nDsTSmE73M0.001,14.41,0.9606666666666668,4
nEm44UpCKmA.001,14.738,0.9825333333333331,2
nEm44UpCKmA.003,14.414,0.9609333333333332,3
nFP7EEgz0Xg.000,10.722,0.7148,6
nHdhGsdsKPI.000,9.57,0.638,6
nKLhatlbqEw.003,14.376,0.9584,5
nKx64KH7Xks.000,15.0,1.0,1
nLy7x9kXURM.001,10.562,0.7041333333333333,6
nOCSTnpB_F4.000,14.998,0.9998666666666666,1
nOFHZ_s7Et4.004,12.804,0.8536,6
nUazOUcW_AM.002,14.834,0.9889333333333332,2
nUbhRInpVbA.002,12.638,0.8425333333333334,7
nZC82V87Pm0.001,14.606,0.9737333333333332,3
nZC82V87Pm0.003,14.766,0.9844,3
nZz1hK90gwA.001,9.67,0.6446666666666666,5
nex61B854Ms.000,10.39,0.6926666666666667,9
nfEhF5GBQpo.001,13.088,0.8725333333333333,7
ng42eoHytOA.000,11.084,0.7389333333333333,5
ng42eoHytOA.004,9.766,0.6510666666666667,5
ngB_cSxOjx0.005,14.87,0.9913333333333332,1
nlIrqbcvqLk.002,15.0,1.0,1
nlIrqbcvqLk.004,15.0,1.0,1
nmZRXxKPPuQ.000,14.802,0.9868,2
nndDX4RgU1w.002,13.702,0.9134666666666666,5
nndDX4RgU1w.004,14.512,0.9674666666666668,3
nndDX4RgU1w.005,14.12,0.9413333333333332,5
noepjVnUVFY.002,14.09,0.9393333333333334,4
noepjVnUVFY.004,14.866,0.9910666666666668,2
o1mTIo1vPas.003,13.898,0.9265333333333332,4
o2wtRccAgjE.000,12.35,0.8233333333333334,7
o2wtRccAgjE.001,14.024,0.9349333333333332,5
o2wtRccAgjE.004,13.77,0.918,4
o2wtRccAgjE.005,13.986,0.9324,6
o5eCmKiomvo.000,13.322,0.8881333333333333,4
o5eCmKiomvo.003,14.454,0.9636,1
o6JCQlOC3oE.001,12.714,0.8476,6
o6JCQlOC3oE.004,13.128,0.8752,6
o6xswp0D8tc.000,14.634,0.9756,4
o6xswp0D8tc.003,14.868,0.9912,2
o7J2fWIJndQ.001,14.866,0.9910666666666668,2
o7J2fWIJndQ.002,14.766,0.9844,3
o7rFDFvW300.000,13.158,0.8772,5
o7rFDFvW300.001,12.83,0.8553333333333334,7
oG84VxrGfj0.004,14.314,0.9542666666666668,4
oGa05H9UXxU.000,7.816,0.5210666666666667,6
oJPdfhG4hT0.000,13.538,0.9025333333333332,6
oU7zAWm_01o.005,15.0,1.0,1
oVSMxtPpQ0M.004,13.714,0.9142666666666668,2
oYiWW-Qc0rs.003,13.932,0.9288,4
o_kTWEEjtyw.000,9.706,0.6470666666666667,4
o_kTWEEjtyw.002,11.23,0.7486666666666667,7
obr7ktzX8w8.005,10.622,0.7081333333333333,7
odRqijkG28U.002,14.674,0.9782666666666666,2
okSmKH2k5lE.000,14.766,0.9844,3
okSmKH2k5lE.003,14.574,0.9716,3
okSmKH2k5lE.004,14.252,0.9501333333333334,4
okdZnQbLnf8.003,13.834,0.9222666666666668,4
omeHsKF7InA.002,12.648,0.8432,5
onbyz01BC_Y.002,14.734,0.9822666666666666,3
opEoJBrcmbI.000,12.322,0.8214666666666666,6
osqQpQsJNPQ.002,12.118,0.8078666666666667,9
outvbZgNX58.005,12.192,0.8128,7
owRKOW0ymCM.005,14.934,0.9956,1
p-OcwNFQB0U.000,12.55,0.8366666666666667,5
p-OcwNFQB0U.003,12.382,0.8254666666666667,7
p-OcwNFQB0U.004,12.938,0.8625333333333334,4
p-V78q8dtYo.003,11.586,0.7724,6
p1ORMiJ0fPU.000,14.382,0.9588,3
p5QXPhJS8Ks.004,13.474,0.8982666666666667,6
p7-JUvStF4w.001,12.386,0.8257333333333333,6
p9tAC-RqZPI.005,13.342,0.8894666666666667,7
pEYFpmjwKC0.005,14.21,0.9473333333333334,6
pEr7WTIPW64.003,8.766,0.5844,7
pHCPbKprJGY.004,13.246,0.8830666666666667,7
pPtzEnf5afw.004,13.988,0.9325333333333332,6
pT8nyxks1Q4.000,13.286,0.8857333333333333,5
pT8nyxks1Q4.004,14.606,0.9737333333333332,3
pZxqWp0e-Ik.002,12.87,0.858,5
pZxqWp0e-Ik.003,12.418,0.8278666666666666,6
p_mu11crx-s.000,13.588,0.9058666666666666,3
p_mu11crx-s.002,12.522,0.8348,4
phjVMKGYBKs.000,13.926,0.9284,5
phjVMKGYBKs.003,13.328,0.8885333333333333,3
pkwzo1OkEmY.004,11.252,0.7501333333333334,3
pzG2VeUbefw.002,13.702,0.9134666666666666,5
pzfDth6nFQE.002,12.53,0.8353333333333333,2
q6au1xn_wIE.000,13.73,0.9153333333333332,6
qAisk1lgv2I.001,12.94,0.8626666666666666,4
qAisk1lgv2I.002,13.506,0.9004,6
qBG1mjC7Zgg.002,12.524,0.8349333333333333,5
qCFFW1dM8V8.000,13.634,0.9089333333333334,6
qD15qWMepxU.002,10.66,0.7106666666666667,7
qFYgMFMal_s.001,13.98,0.932,1
qFYgMFMal_s.002,13.254,0.8835999999999999,5
qJ6_xSx9kCM.004,12.45,0.83,6
qLV1a_611kA.000,14.41,0.9606666666666668,4
qLV1a_611kA.005,13.232,0.8821333333333333,4
qMARpi60Hhs.002,13.962,0.9308,4
qMARpi60Hhs.003,14.512,0.9674666666666668,3
qMARpi60Hhs.005,13.538,0.9025333333333332,6
qP1UtCbMaW4.000,15.0,1.0,1
qP1UtCbMaW4.002,14.738,0.9825333333333331,2
qP8YzH6LT9c.000,13.966,0.9310666666666666,3
qP8YzH6LT9c.004,13.922,0.9281333333333334,6
qVcw5-mm31s.001,14.574,0.9716,3
qVcw5-mm31s.002,13.716,0.9144,3
qYxxTubipSs.004,13.67,0.9113333333333332,5
qfL0ml0f84g.000,14.804,0.9869333333333332,2
qjU3GX3jgSY.000,13.862,0.9241333333333334,5
qjU3GX3jgSY.005,14.124,0.9416,4
qjWi69HY2Fc.001,13.962,0.9308,4
qjWi69HY2Fc.002,13.57,0.9046666666666668,6
qkmEt0ofGq8.001,14.248,0.9498666666666666,5
qkx4lCA1iZo.000,14.026,0.9350666666666666,4
qmiBcHJpKR0.001,14.998,0.9998666666666666,1
qmiBcHJpKR0.002,15.0,1.0,1
qmiBcHJpKR0.004,14.55,0.97,1
qoztP0w5-Vo.001,14.966,0.9977333333333332,1
qoztP0w5-Vo.003,14.034,0.9356,2
qpwcdPnPeFM.000,11.638,0.7758666666666667,9
qssXr_Fg96o.001,14.704,0.9802666666666668,3
qyHn_jrNL48.001,13.892,0.9261333333333333,6
qzwUad9KICA.000,14.766,0.9844,3
r1YAW67aevY.004,10.472,0.6981333333333333,6
r1v6EmZv7-o.000,14.038,0.9358666666666668,1
r2HcJYjGK5s.002,14.068,0.9378666666666666,2
r4BGKIXrD9c.002,13.224,0.8816,5
r93dLeVRk3U.001,14.35,0.9566666666666668,3
r93dLeVRk3U.005,12.72,0.8480000000000001,3
rBxWZzkEncE.001,14.966,0.9977333333333332,1
rCxlfusNJlY.004,14.57,0.9713333333333334,4
rD6NViDdyOU.000,14.16,0.944,3
rFs0AC2qV6o.004,8.95,0.5966666666666666,9
rGNeR3p1jKU.004,13.896,0.9264,5
rJgbslC72gw.002,13.352,0.8901333333333333,5
rLEfJzLcVdg.001,13.226,0.8817333333333334,4
rMFJmA5dRFQ.001,14.2,0.9466666666666668,2
rNDxXRvuSDg.000,13.478,0.8985333333333333,5
rTG9gtci67c.000,14.216,0.9477333333333332,5
rTG9gtci67c.003,14.034,0.9356,2
rUGAiuYHNgE.005,12.138,0.8092,4
rV6Vdn-JrTA.004,14.774,0.9849333333333332,1
rW7b48Dy_80.000,12.876,0.8583999999999999,5
r_cVo5qZ9n0.000,13.294,0.8862666666666666,3
rag7X1kTyBc.000,11.336,0.7557333333333334,5
rjS0PIwS47M.003,13.598,0.9065333333333334,7
rrdSLfnU2pg.004,13.256,0.8837333333333334,5
rwinPicu_aw.003,14.998,0.9998666666666666,1
rwinPicu_aw.004,13.676,0.9117333333333334,4
s-jZlMKQGwc.005,13.648,0.9098666666666666,4
s0MKUEnyHSE.005,15.0,1.0,1
s1DOqsQoN5s.000,13.616,0.9077333333333332,4
s1DOqsQoN5s.004,10.528,0.7018666666666667,7
s1DOqsQoN5s.005,13.2,0.88,4
s6N1pv5lzrU.005,14.032,0.9354666666666668,3
s6gN_358tk4.002,14.164,0.9442666666666668,3
s6gN_358tk4.004,13.158,0.8772,5
sC2k2CD1jC0.002,12.782,0.8521333333333333,5
sDWJMBZ1mVA.000,11.086,0.7390666666666666,11
sHVXhr7_EOs.000,14.41,0.9606666666666668,4
sHVXhr7_EOs.004,14.224,0.9482666666666668,3
sHafPWyXs6k.001,10.214,0.6809333333333334,5
sHafPWyXs6k.002,11.952,0.7968,4
sNs4yCA11wk.004,14.484,0.9656,2
sPMNhG1Sehc.001,13.41,0.894,6
sSR1a5XW7n4.005,13.308,0.8872,8
scifP1EXSdo.004,14.78,0.9853333333333332,1
shEsu57CYnA.000,12.646,0.8430666666666667,5
shtirfEzWFA.003,12.57,0.838,8
shtirfEzWFA.005,11.02,0.7346666666666667,5
siEnTktB4lQ.003,12.802,0.8534666666666666,6
siEnTktB4lQ.005,13.612,0.9074666666666666,4
si_gZCrLa4A.003,14.162,0.9441333333333334,2
si_gZCrLa4A.004,14.67,0.978,3
simc6hmrUOE.003,8.076,0.5384,5
slE2PWIwzus.003,14.772,0.9848,2
slE2PWIwzus.005,14.254,0.9502666666666666,3
spodWGLGBiw.001,12.842,0.8561333333333334,4
sqnW6xXYTKg.005,13.29,0.8859999999999999,4
squHxV3QXlQ.000,13.798,0.9198666666666668,5
squHxV3QXlQ.005,12.802,0.8534666666666666,6
ssexxLJLuhU.001,14.798,0.9865333333333334,3
sx57p5HyekI.001,13.406,0.8937333333333334,7
t0AupkXkkZw.000,13.256,0.8837333333333334,6
t0AupkXkkZw.002,13.474,0.8982666666666667,6
t0_DAgeU4nM.001,12.34,0.8226666666666667,3
t0_DAgeU4nM.005,13.606,0.9070666666666668,5
t30ERiF6b50.001,13.796,0.9197333333333332,6
t9wFHk9TM-U.000,12.454,0.8302666666666667,5
t9wFHk9TM-U.001,11.592,0.7728,6
tASMzbFSxsQ.004,14.318,0.9545333333333332,3
tCnfvBwWVKw.001,11.714,0.7809333333333334,6
tEQEKN07KgQ.002,14.704,0.9802666666666668,3
tYpxPqwle5k.001,13.832,0.9221333333333334,5
tYpxPqwle5k.003,14.414,0.9609333333333332,3
tYpxPqwle5k.004,14.254,0.9502666666666666,3
tZiRqu8joX8.004,14.002,0.9334666666666668,2
taSAaWKcmTw.001,14.282,0.9521333333333334,4
tcmYlyeqwuI.001,12.654,0.8436,5
tcmYlyeqwuI.002,14.314,0.9542666666666668,4
teRgvZ63_2I.002,14.998,0.9998666666666666,1
tiVKJWLzmk4.002,14.998,0.9998666666666666,1
tiVKJWLzmk4.003,14.064,0.9376,3
tiVKJWLzmk4.005,14.19,0.946,3
tomb22yfjTc.000,12.55,0.8366666666666667,5
tvKUJujTUEo.002,13.64,0.9093333333333332,5
twO6ceVTuII.004,11.49,0.766,6
twmdh5zdvfg.001,11.806,0.7870666666666666,7
twmdh5zdvfg.003,13.038,0.8692,3
txU8yE9d-4k.002,13.726,0.9150666666666668,7
u0ge93spFvY.000,14.182,0.9454666666666668,5
u50B6bIkN9g.001,13.964,0.9309333333333334,5
u50B6bIkN9g.003,12.496,0.8330666666666667,4
u50B6bIkN9g.004,14.502,0.9668,5
u5mRlNCQ0BQ.001,14.934,0.9956,1
uCJNAX_b9mc.001,14.51,0.9673333333333332,3
uDm7iZuX5DQ.001,11.906,0.7937333333333334,6
uDm7iZuX5DQ.002,13.702,0.9134666666666666,5
uDm7iZuX5DQ.003,12.134,0.8089333333333334,5
uE2U_Y7QrIw.004,12.328,0.8218666666666666,6
uEBTnI1zqhs.001,8.766,0.5844,7
uRY3aJAaogw.000,13.796,0.9197333333333332,6
u_qvbRpm88k.003,13.798,0.9198666666666668,5
ua5c716lu5s.000,14.638,0.9758666666666668,3
uf_sIIw4zxY.004,13.086,0.8724000000000001,7
ukcUhZbkVBI.002,10.39,0.6926666666666667,9
uoLDJJMK5Gw.001,14.802,0.9868,2
uqd_cEJMJ4o.002,10.73,0.7153333333333334,4
usG6pVxbQkw.004,13.118,0.8745333333333334,7
usG6pVxbQkw.005,11.106,0.7404,8
utv9RBNcL5w.001,14.9,0.9933333333333334,2
uwYQKM_STCw.001,12.976,0.8650666666666668,4
uwYQKM_STCw.003,12.174,0.8116,5
v1ScttBOQc8.001,12.8,0.8533333333333334,7
v5hZeuRW6m0.003,12.778,0.8518666666666667,4
v68FyWS-Q9s.000,10.184,0.6789333333333333,6
vAV6ovUKPDg.000,14.222,0.9481333333333332,3
vCCRvatOFLA.002,10.786,0.7190666666666666,6
vCV-5LypZCs.002,14.674,0.9782666666666666,2
vCY4uvfrWXA.001,14.706,0.9804,2
vHIBCKwJLEY.000,8.802,0.5868,6
vHc0pnY9BoI.000,13.798,0.9198666666666668,5
vHn6-GQAI_Y.002,11.104,0.7402666666666666,8
vIW7gDmhYMk.002,13.322,0.8881333333333333,6
vLAHfIjmRMc.003,14.118,0.9412,5
vLAHfIjmRMc.004,11.354,0.7569333333333332,8
vNEs2yGe77s.005,11.646,0.7764000000000001,7
vOEQlAMABWM.002,14.834,0.9889333333333332,2
vOEQlAMABWM.005,14.934,0.9956,1
vUKex2msIEU.000,14.414,0.9609333333333332,3
vUo6wnBOBpo.000,14.934,0.9956,1
vUo6wnBOBpo.003,13.198,0.8798666666666667,3
vhugKRUnd-c.002,10.218,0.6812,4
vhugKRUnd-c.003,9.226,0.6150666666666668,4
vo-Y5kgSBa8.004,12.622,0.8414666666666667,3
voB6O-ky9cA.000,12.002,0.8001333333333334,6
voB6O-ky9cA.003,14.194,0.9462666666666668,2
voB6O-ky9cA.005,14.438,0.9625333333333334,5
voXr6-ykd1w.001,9.488,0.6325333333333333,4
vp9p1osOaLI.005,10.332,0.6888000000000001,8
vqLtOsoNPnU.001,14.058,0.9372,4
vqLtOsoNPnU.003,14.278,0.9518666666666667,5
vtOEl_Mg0Io.002,12.868,0.8578666666666667,7
vxuBHsokOX4.001,14.534,0.9689333333333334,5
w7O2QJu2Wl4.000,12.584,0.8389333333333333,6
w7wPDiQkiA4.000,14.998,0.9998666666666666,1
w989xx44UQI.005,14.998,0.9998666666666666,1
wBCSJVBr4ZE.002,13.288,0.8858666666666667,5
wBCSJVBr4ZE.003,13.966,0.9310666666666666,3
wDvZdcb00Bg.000,13.734,0.9156,5
wFZJ3gTKwwM.000,11.138,0.7425333333333334,6
wVpjBxCirAQ.000,13.062,0.8707999999999999,5
wYZJ2HXfvmQ.004,13.412,0.8941333333333333,6
weggLuKPv0M.000,10.712,0.7141333333333333,10
wm94g-5Cg5s.001,12.862,0.8574666666666667,7
wr4dP9MuHME.000,14.448,0.9632,3
wr4dP9MuHME.002,14.67,0.978,3
wuTgJGTEK-0.000,13.71,0.914,3
wuhoIm_jPc0.000,14.41,0.9606666666666668,4
wuhoIm_jPc0.001,13.93,0.9286666666666666,4
wy1szFSVpEI.003,14.838,0.9892,1
x0CZuHnJ0Hs.001,13.962,0.9308,4
x0mD5kr2hu4.000,14.382,0.9588,3
x0mD5kr2hu4.001,12.906,0.8604,4
x57nEfACdXA.000,14.19,0.946,3
x57nEfACdXA.004,14.13,0.942,2
x6Tluj4dJTU.000,13.964,0.9309333333333334,4
x9FAFeaizu0.005,13.896,0.9264,5
xA2OJtxFoeg.002,9.478,0.6318666666666667,5
xDjhf8wrNWQ.000,13.226,0.8817333333333334,4
xEmwNv4OxGE.000,14.606,0.9737333333333332,3
xEmwNv4OxGE.002,13.858,0.9238666666666668,6
xHb5_bc1JOA.002,12.1,0.8066666666666666,7
xHb5_bc1JOA.004,11.622,0.7748,5
xHb5_bc1JOA.005,13.87,0.9246666666666666,3
xLfLuyIQOJE.000,12.552,0.8368,6
xLfLuyIQOJE.001,14.934,0.9956,1
xQHmbJ_lPjY.002,14.254,0.9502666666666666,3
xRhUBifOWiI.002,11.44,0.7626666666666666,4
xVJDjbiIjTo.000,13.9,0.9266666666666666,4
xVJDjbiIjTo.002,14.804,0.9869333333333332,2
xVJDjbiIjTo.003,11.526,0.7684,5
xYXVkQOmSfk.001,13.902,0.9268,3
xYXVkQOmSfk.002,12.934,0.8622666666666666,5
xZ9iwqHw7GY.001,12.686,0.8457333333333333,3
xfLVThCzEEk.001,13.426,0.8950666666666667,4
xmD4FKMq2rk.003,13.826,0.9217333333333334,6
xpSCu7PgJts.001,11.646,0.7764000000000001,9
xq0-QVHxp-Q.001,13.702,0.9134666666666666,5
xqGyF2T3pso.003,13.39,0.8926666666666667,3
xrxAyO8pKUo.000,13.972,0.9314666666666668,3
xrxAyO8pKUo.001,14.41,0.9606666666666668,4
xrxAyO8pKUo.004,11.54,0.7693333333333333,3
xsDABUrvs6w.000,12.266,0.8177333333333333,4
xsLvl2qGrxU.004,13.61,0.9073333333333332,4
xsLvl2qGrxU.005,14.066,0.9377333333333334,2
xtDw9TlWiww.001,14.282,0.9521333333333334,4
xtDw9TlWiww.004,14.096,0.9397333333333332,3
xyOq5SL0Evc.005,14.12,0.9413333333333332,5
y--uBBy7ebM.001,10.44,0.696,6
y-0p6fGXLD0.001,13.806,0.9204,3
y-0p6fGXLD0.003,14.48,0.9653333333333334,3
y-0p6fGXLD0.005,13.418,0.8945333333333333,4
y3_71Wpt9eA.001,12.826,0.8550666666666668,8
y3_71Wpt9eA.005,12.812,0.8541333333333333,5
y4Ej1YSEQf0.004,14.642,0.9761333333333332,2
y4w-PiVPfjI.001,13.506,0.9004,6
y6LC5kAJmHw.001,12.012,0.8008000000000001,5
yEE9FoKWdpU.004,14.998,0.9998666666666666,1
yEY_2BYZhnQ.003,14.05,0.9366666666666668,6
yIe7Rp54-bU.005,14.316,0.9544,4
yOzHZOg95Ug.002,2.708,0.1805333333333333,3
yRVvI1x2DBI.000,9.83,0.6553333333333333,5
yRVvI1x2DBI.003,12.488,0.8325333333333333,6
yUESJPS0wS8.003,13.896,0.9264,5
yVSfQZGt1co.002,12.334,0.8222666666666666,3
yVSfQZGt1co.005,12.806,0.8537333333333332,5
ygUEI08LgcM.000,13.738,0.9158666666666666,4
ygUEI08LgcM.003,11.398,0.7598666666666667,7
ymrFbEMNBME.000,14.022,0.9348,5
ymrFbEMNBME.002,13.994,0.9329333333333332,4
yp-tfq1NxBk.005,14.834,0.9889333333333332,2
yyqXzlF8Fgc.003,12.984,0.8656,2
z-CV743owek.002,13.67,0.9113333333333332,5
z-CV743owek.004,12.812,0.8541333333333333,4
z0v9LukQRHU.000,11.616,0.7744,8
z0v9LukQRHU.004,12.73,0.8486666666666667,8
z1q3ktuRdII.005,14.15,0.9433333333333334,5
z3DO3tdrsnQ.004,9.862,0.6574666666666666,5
z3DO3tdrsnQ.005,14.136,0.9424,2
z6E5hLYhaZk.001,14.998,0.9998666666666666,1
z6E5hLYhaZk.005,14.608,0.9738666666666668,3
zDRQAU7MtjA.002,13.13,0.8753333333333334,4
zEyRyTnIw5I.004,13.282,0.8854666666666666,6
zFVjcb45pjI.004,13.646,0.9097333333333334,3
zFVjcb45pjI.005,12.438,0.8292,9
zH9pTx5_ZwY.001,11.24,0.7493333333333333,6
zMXIf66PPhU.000,12.744,0.8496,6
zRevZ94Rxjc.003,12.496,0.8330666666666667,4
zT_s9X21gAE.000,14.062,0.9374666666666668,3
zqpXz9h41jg.003,15.0,1.0,1
zrbcY4TMVyc.001,8.514,0.5676,6
zupxsNi2er8.000,11.036,0.7357333333333334,8
zupxsNi2er8.003,14.09,0.9393333333333334,4
zvX4fNj0uxk.002,14.028,0.9352,4
zwO2zBdbCb4.001,12.938,0.8625333333333334,4
zxuPCshTSOs.000,14.378,0.9585333333333332,4
zyGz_H1UTnQ.002,13.252,0.8834666666666667,6
zyGz_H1UTnQ.004,13.414,0.8942666666666667,5
zyGz_H1UTnQ.005,13.668,0.9112,6
--Ymqszjv54.000,7.204,0.4802666666666667,7
-10-QQDO_ME.001,8.934,0.5955999999999999,5
-10-QQDO_ME.002,8.712,0.5808,6
-10-QQDO_ME.005,10.91,0.7273333333333334,7
-4J4xkfN5cI.000,11.558,0.7705333333333333,5
-4J4xkfN5cI.002,13.538,0.9025333333333332,6
-6otZ7M-Mro.002,14.712,0.9808,2
-6otZ7M-Mro.004,13.384,0.8922666666666667,6
-8asrRvfJWA.002,14.25,0.95,4
-DOqN0d8KHw.004,12.358,0.8238666666666667,5
-DOqN0d8KHw.005,14.77,0.9846666666666668,2
-Gl98Jn45Fs.004,13.066,0.8710666666666668,4
-KtFfRqPFXA.003,12.938,0.8625333333333334,4
-N6QKrbnaDs.000,15.0,1.0,1
-N6QKrbnaDs.001,14.288,0.9525333333333332,3
-N6QKrbnaDs.003,14.934,0.9956,1
-N6QKrbnaDs.004,14.062,0.9374666666666668,3
-NwfYYf5xLo.002,14.67,0.978,3
-PWjgx2czwY.001,14.61,0.974,2
-R2SZu3SYgM.001,13.972,0.9314666666666668,3
-RqxrwIxMvE.004,13.762,0.9174666666666668,6
-VTqcHNgH7M.000,13.52,0.9013333333333332,4
-Wqk9eex6bQ.000,12.908,0.8605333333333333,5
-ZP25UpJeJ4.000,12.486,0.8324,5
-aU2FN5pkWA.000,10.334,0.6889333333333333,7
-agCXYgb7pI.002,13.672,0.9114666666666668,5
-awAu11kBZ0.001,14.998,0.9998666666666666,1
-fqiCqZtgYs.005,11.824,0.7882666666666667,4
-lSBwF052u0.005,14.998,0.9998666666666666,1
-m5QCnnp-vI.000,14.674,0.9782666666666666,2
-mt-IKgGhuY.002,14.738,0.9825333333333331,2
-rxiLMvlZqM.002,10.714,0.7142666666666667,8
04oq2yrBwMg.002,8.898,0.5932,6
05l5bteT_qA.003,13.414,0.8942666666666667,5
0G2o3fik36I.000,8.542,0.5694666666666667,1
0G2o3fik36I.001,14.838,0.9892,1
0G2o3fik36I.002,14.552,0.9701333333333332,2
0MB91ku0eEw.000,14.066,0.9377333333333334,4
0MB91ku0eEw.001,13.73,0.9153333333333332,6
0MB91ku0eEw.002,13.442,0.8961333333333333,6
0MB91ku0eEw.004,13.892,0.9261333333333333,6
0MB91ku0eEw.005,12.858,0.8572000000000001,8
0ObEtA6Q8vU.001,14.254,0.9502666666666666,3
0QTR0WiJSNk.005,12.61,0.8406666666666667,6
0SS47KwVOQ4.001,12.13,0.8086666666666668,6
0_xOGmydDN0.005,13.182,0.8788,7
0axZSeaUbfs.000,14.734,0.9822666666666666,3
0iQIfGnKflc.000,13.698,0.9132,6
0iQIfGnKflc.003,11.318,0.7545333333333333,9
0kg6pmbSN6A.003,11.84,0.7893333333333333,8
0kg6pmbSN6A.004,11.65,0.7766666666666667,6
0u56Q_QmxIM.000,12.158,0.8105333333333333,7
0uCqd5hZcyI.002,13.388,0.8925333333333333,4
0uCqd5hZcyI.003,13.762,0.9174666666666668,6
1-GgVRmAEoo.001,12.226,0.8150666666666667,6
12Ezy1y1cWY.000,8.616,0.5744,6
12lqQE6oPNE.003,14.16,0.944,3
13KtmgntgQw.004,14.264,0.9509333333333332,2
13kjwEtSyXc.003,14.226,0.9484,2
19cplBTXyoY.001,13.774,0.9182666666666666,3
19pTUX8KfYM.001,14.446,0.9630666666666666,3
19pTUX8KfYM.002,15.0,1.0,1
19pTUX8KfYM.003,14.674,0.9782666666666666,2
1DCnIad1Y0w.001,12.706,0.8470666666666666,6
1Kb5d-w3YJ8.001,11.456,0.7637333333333333,7
1Lv72Si4GnY.000,10.402,0.6934666666666666,6
1Wh2mIFrGvk.000,13.314,0.8876000000000001,6
1XqMZQu_pP4.004,14.296,0.9530666666666666,2
1hpZ2ecWqtI.004,12.488,0.8325333333333333,6
1mHjMNZZvFo.001,13.774,0.9182666666666666,3
1mReUxIEuw0.004,8.586,0.5724,4
1mdMhaq5p4w.003,14.966,0.9977333333333332,1
1q-N_zbsAg0.002,13.194,0.8796,4
1q-N_zbsAg0.005,12.33,0.822,4
1tPH6PNeOSk.005,14.312,0.9541333333333332,5
1uC-2TZqplE.003,14.314,0.9542666666666668,4
