clip_id,split_official,duration_sec,audio_path
383HhOtOBwg.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\383HhOtOBwg.005.wav
38fE5B4ghw0.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\38fE5B4ghw0.001.wav
39o1zJFeM7E.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\39o1zJFeM7E.000.wav
3CyIOM2izmI.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3CyIOM2izmI.000.wav
3DURnr95fMg.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3DURnr95fMg.001.wav
3DURnr95fMg.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3DURnr95fMg.003.wav
3DURnr95fMg.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3DURnr95fMg.005.wav
3J7Cl3FXs1o.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3J7Cl3FXs1o.005.wav
3JAFkk42zPs.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3JAFkk42zPs.000.wav
3JAFkk42zPs.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3JAFkk42zPs.003.wav
3LAaFUSGvsU.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3LAaFUSGvsU.005.wav
3P_D_bd-_NM.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3P_D_bd-_NM.004.wav
3S72dDIm1fM.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3S72dDIm1fM.002.wav
3S72dDIm1fM.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3S72dDIm1fM.004.wav
3S72dDIm1fM.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3S72dDIm1fM.005.wav
3VTL2kFt17M.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3VTL2kFt17M.003.wav
3Vr5-zedeWk.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3Vr5-zedeWk.001.wav
3VyriB3isO8.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3VyriB3isO8.005.wav
3WmWJ1lNy-U.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3WmWJ1lNy-U.002.wav
3WoXkI06zGk.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3WoXkI06zGk.000.wav
3b9fhd-EDaY.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3b9fhd-EDaY.000.wav
3b9fhd-EDaY.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3b9fhd-EDaY.002.wav
3df_Uk9EmwU.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3df_Uk9EmwU.002.wav
3g6Ab-BIbR4.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3g6Ab-BIbR4.004.wav
3gmc2kLV4Bo.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3gmc2kLV4Bo.003.wav
3hKgh9AB3tk.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3hKgh9AB3tk.003.wav
3hKgh9AB3tk.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3hKgh9AB3tk.004.wav
3tPq9fNOXZQ.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3tPq9fNOXZQ.000.wav
3taD1fEPfC8.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3taD1fEPfC8.005.wav
3wRj39GKLJ0.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3wRj39GKLJ0.000.wav
3wRj39GKLJ0.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3wRj39GKLJ0.002.wav
3wRj39GKLJ0.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3wRj39GKLJ0.003.wav
3wgZrRMosvY.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3wgZrRMosvY.001.wav
3wgZrRMosvY.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3wgZrRMosvY.004.wav
3ySH8eJQRCI.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3ySH8eJQRCI.000.wav
3zAyM2edy1g.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3zAyM2edy1g.002.wav
3zAyM2edy1g.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\3zAyM2edy1g.005.wav
40rn4A64Bdk.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\40rn4A64Bdk.004.wav
41NNb7cucVo.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\41NNb7cucVo.004.wav
43tayteIFRk.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\43tayteIFRk.001.wav
43tayteIFRk.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\43tayteIFRk.003.wav
48S9_KZvzVw.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\48S9_KZvzVw.002.wav
4CSV8L7aVik.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4CSV8L7aVik.003.wav
4CSV8L7aVik.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4CSV8L7aVik.004.wav
4FS7wEOOBNk.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4FS7wEOOBNk.004.wav
4JjpfL4y3XM.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4JjpfL4y3XM.002.wav
4JjpfL4y3XM.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4JjpfL4y3XM.004.wav
4OKYywIqnqg.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4OKYywIqnqg.000.wav
4Qr1BjZhnpg.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4Qr1BjZhnpg.001.wav
4RKQGZzPClk.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4RKQGZzPClk.000.wav
4XdZDodpzac.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4XdZDodpzac.004.wav
4a6-tNo-NDM.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4a6-tNo-NDM.001.wav
4bDOetaLvZs.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4bDOetaLvZs.002.wav
4bDOetaLvZs.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4bDOetaLvZs.003.wav
4fN-DKUzgWQ.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4fN-DKUzgWQ.004.wav
4kIHxR6s1L4.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4kIHxR6s1L4.003.wav
4kYaYIcuLpM.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4kYaYIcuLpM.000.wav
4lIbWq27O84.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4lIbWq27O84.003.wav
4lj66h4CXI8.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4lj66h4CXI8.000.wav
4nJLbAKgwfw.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4nJLbAKgwfw.003.wav
4vJ69g7gAH4.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4vJ69g7gAH4.002.wav
4vdJGgZpj4k.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4vdJGgZpj4k.000.wav
4vdJGgZpj4k.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4vdJGgZpj4k.003.wav
4yogPbHFQ9o.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\4yogPbHFQ9o.001.wav
50gokPvvMs8.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\50gokPvvMs8.001.wav
50gokPvvMs8.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\50gokPvvMs8.004.wav
50gokPvvMs8.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\50gokPvvMs8.005.wav
51KRxB3g7A8.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\51KRxB3g7A8.002.wav
51z2rCqPqPE.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\51z2rCqPqPE.004.wav
53QFyec0uN0.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\53QFyec0uN0.000.wav
53QFyec0uN0.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\53QFyec0uN0.001.wav
53gtUkC7IZM.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\53gtUkC7IZM.000.wav
53gtUkC7IZM.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\53gtUkC7IZM.002.wav
54JawR1x0II.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\54JawR1x0II.000.wav
54JawR1x0II.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\54JawR1x0II.004.wav
57o4odfqTs8.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\57o4odfqTs8.000.wav
5BPGRteF64Y.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5BPGRteF64Y.003.wav
5BPGRteF64Y.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5BPGRteF64Y.004.wav
5CRqN54uejE.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5CRqN54uejE.001.wav
5Eez38v8TuU.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5Eez38v8TuU.004.wav
5IqtX-uq28E.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5IqtX-uq28E.004.wav
5Ku4_r_Yxsk.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5Ku4_r_Yxsk.003.wav
5QUDu-PC7N4.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5QUDu-PC7N4.000.wav
5T2PhH-OMds.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5T2PhH-OMds.002.wav
5VG1EgzvprE.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5VG1EgzvprE.004.wav
5Wmlo8Z5yVA.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5Wmlo8Z5yVA.000.wav
5bYq8LXMRaw.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5bYq8LXMRaw.004.wav
5bi_PM3XMEQ.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5bi_PM3XMEQ.001.wav
5ghk5950BhU.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5ghk5950BhU.000.wav
5ghk5950BhU.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5ghk5950BhU.003.wav
5kwoq4EZixQ.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5kwoq4EZixQ.000.wav
5xA5iKk4v6w.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5xA5iKk4v6w.000.wav
5xA8-Y5qgT0.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5xA8-Y5qgT0.002.wav
5xA8-Y5qgT0.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5xA8-Y5qgT0.005.wav
5z4G0biL9B4.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\5z4G0biL9B4.005.wav
6-_1-vBNl_0.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6-_1-vBNl_0.000.wav
69BopbFc34U.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\69BopbFc34U.002.wav
69BopbFc34U.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\69BopbFc34U.005.wav
69EsTnCVCp0.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\69EsTnCVCp0.000.wav
69EsTnCVCp0.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\69EsTnCVCp0.002.wav
69EsTnCVCp0.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\69EsTnCVCp0.004.wav
69EsTnCVCp0.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\69EsTnCVCp0.005.wav
6EMgu2djYrU.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6EMgu2djYrU.000.wav
6JfSPPVUgIg.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6JfSPPVUgIg.000.wav
6M8OQNo64Tc.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6M8OQNo64Tc.001.wav
6N02tjYPLh8.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6N02tjYPLh8.003.wav
6N02tjYPLh8.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6N02tjYPLh8.004.wav
6NjuNY4LfQc.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6NjuNY4LfQc.000.wav
6NjuNY4LfQc.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6NjuNY4LfQc.003.wav
6NjuNY4LfQc.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6NjuNY4LfQc.005.wav
6RwVJK3husE.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6RwVJK3husE.001.wav
6RwVJK3husE.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6RwVJK3husE.002.wav
6RwVJK3husE.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6RwVJK3husE.003.wav
6SoFnys6mf0.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6SoFnys6mf0.000.wav
6V807Mf_gHM.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6V807Mf_gHM.003.wav
6V807Mf_gHM.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6V807Mf_gHM.004.wav
6WSr4IW6cNI.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6WSr4IW6cNI.002.wav
6WSr4IW6cNI.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6WSr4IW6cNI.004.wav
6l0RBbxg4fk.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6l0RBbxg4fk.000.wav
6oL9yyc9iJc.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6oL9yyc9iJc.004.wav
6tiGdvduOaA.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6tiGdvduOaA.000.wav
6wHQsN5g2RM.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6wHQsN5g2RM.001.wav
6wIEiqmuHOM.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6wIEiqmuHOM.002.wav
6waL_gUxtAM.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6waL_gUxtAM.003.wav
6waL_gUxtAM.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6waL_gUxtAM.005.wav
6zm71IHOCZA.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6zm71IHOCZA.003.wav
6zm71IHOCZA.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\6zm71IHOCZA.005.wav
7-7qX0heWkg.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7-7qX0heWkg.002.wav
75XbCb7G8kw.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\75XbCb7G8kw.003.wav
78zauTEQ-k8.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\78zauTEQ-k8.002.wav
7BgScfRre5M.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7BgScfRre5M.000.wav
7FXs86Z98E0.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7FXs86Z98E0.003.wav
7GRC7XjGzX8.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7GRC7XjGzX8.002.wav
7Kn5VT9bB4I.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7Kn5VT9bB4I.000.wav
7MwZm3mhSA8.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7MwZm3mhSA8.003.wav
7PYAn9njCHI.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7PYAn9njCHI.000.wav
7PYAn9njCHI.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7PYAn9njCHI.005.wav
7QpoDA8t6yQ.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7QpoDA8t6yQ.004.wav
7WixH0aSfqI.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7WixH0aSfqI.003.wav
7Y3S4nfQHeo.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7Y3S4nfQHeo.000.wav
7Y3S4nfQHeo.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7Y3S4nfQHeo.003.wav
7Y4cUPFEt-4.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7Y4cUPFEt-4.003.wav
7ZnijRlK5-E.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7ZnijRlK5-E.000.wav
7ZnijRlK5-E.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7ZnijRlK5-E.004.wav
7ZnijRlK5-E.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7ZnijRlK5-E.005.wav
7b9DirXrkHo.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7b9DirXrkHo.005.wav
7gXF3MVPXPU.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7gXF3MVPXPU.005.wav
7kO7jYYUVWg.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7kO7jYYUVWg.001.wav
7knYNR1tAig.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7knYNR1tAig.001.wav
7knYNR1tAig.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7knYNR1tAig.003.wav
7knYNR1tAig.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7knYNR1tAig.005.wav
7qGYGbIg45c.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7qGYGbIg45c.001.wav
7qGYGbIg45c.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7qGYGbIg45c.003.wav
7tB2Rtm4XeU.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7tB2Rtm4XeU.002.wav
7tB2Rtm4XeU.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7tB2Rtm4XeU.003.wav
7u0o63Z7q9E.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\7u0o63Z7q9E.002.wav
836kYlEs9GI.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\836kYlEs9GI.005.wav
83cmR2fkyy8.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\83cmR2fkyy8.000.wav
84Lz5a9yRZg.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\84Lz5a9yRZg.003.wav
85isLsZHZpo.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\85isLsZHZpo.000.wav
85isLsZHZpo.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\85isLsZHZpo.002.wav
86upzmhvpXw.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\86upzmhvpXw.003.wav
87r3cLkrw4A.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\87r3cLkrw4A.003.wav
87r3cLkrw4A.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\87r3cLkrw4A.004.wav
8Bt-vEroq6M.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8Bt-vEroq6M.005.wav
8KyS0FKbKfI.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8KyS0FKbKfI.004.wav
8KyS0FKbKfI.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8KyS0FKbKfI.005.wav
8OckVmEZ8X8.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8OckVmEZ8X8.000.wav
8OckVmEZ8X8.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8OckVmEZ8X8.003.wav
8PXQ_5tUv74.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8PXQ_5tUv74.002.wav
8QtlG5ujHyc.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8QtlG5ujHyc.002.wav
8RObWRnyuG0.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8RObWRnyuG0.000.wav
8RVJqjILSD0.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8RVJqjILSD0.004.wav
8WXW8ODj44k.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8WXW8ODj44k.003.wav
8XBprf4NyOg.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8XBprf4NyOg.000.wav
8YQKwMdiaAE.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8YQKwMdiaAE.003.wav
8YQKwMdiaAE.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8YQKwMdiaAE.004.wav
8ZHpqRJ39HA.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8ZHpqRJ39HA.000.wav
8aPfoJiDeBY.001,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8aPfoJiDeBY.001.wav
8bn3HZY76xU.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8bn3HZY76xU.005.wav
8cIuBkFoh0s.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8cIuBkFoh0s.003.wav
8e4nnel_x-M.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8e4nnel_x-M.002.wav
8e4nnel_x-M.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8e4nnel_x-M.003.wav
8g5jPiQ6XdA.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8g5jPiQ6XdA.000.wav
8g5jPiQ6XdA.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8g5jPiQ6XdA.005.wav
8gvBbE6iZNo.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8gvBbE6iZNo.002.wav
8hGOOynn3ZU.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8hGOOynn3ZU.000.wav
8hGOOynn3ZU.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8hGOOynn3ZU.002.wav
8hfhLOXpCNM.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8hfhLOXpCNM.003.wav
8i7H-uSCQcc.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8i7H-uSCQcc.000.wav
8mZZlnbmOYE.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8mZZlnbmOYE.005.wav
8n6G3V3-Tk8.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8n6G3V3-Tk8.000.wav
8qDKGnABATw.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8qDKGnABATw.000.wav
8qDKGnABATw.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8qDKGnABATw.005.wav
8yFYvQ_kxW8.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\8yFYvQ_kxW8.004.wav
9-lptN92A68.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9-lptN92A68.002.wav
9-lptN92A68.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9-lptN92A68.003.wav
9-lptN92A68.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9-lptN92A68.004.wav
99OBSlFjLXI.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\99OBSlFjLXI.005.wav
9CPKW0sqR3E.004,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9CPKW0sqR3E.004.wav
9Crw2RtrBcY.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9Crw2RtrBcY.005.wav
9DF_-PXbpkg.000,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9DF_-PXbpkg.000.wav
9J-KIPMQmqk.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9J-KIPMQmqk.002.wav
9KAqOrdiZ4I.003,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9KAqOrdiZ4I.003.wav
9Lbj3wpwk-c.005,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9Lbj3wpwk-c.005.wav
9NS6CgxJCGM.002,test,15.0,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\9NS6CgxJCGM.002.wav
