model,split,clip_id,embedding_norm
wavlm,train,9xJ0rFCU-OM.005,1.9644668
wavlm,train,9yZEb6bdxNY.000,2.0699334
wavlm,train,9yZEb6bdxNY.004,1.9933355
wavlm,train,9ydyJKZBWiA.000,2.0630953
wavlm,train,9ydyJKZBWiA.001,2.0266209
wavlm,train,9ydyJKZBWiA.002,2.0841973
wavlm,train,9ydyJKZBWiA.003,2.0051699
wavlm,train,9ydyJKZBWiA.005,2.1235585
wavlm,train,9z5cV1ANYwE.002,2.1701262
wavlm,train,A0braVJH3Pw.000,1.9308776
wavlm,train,A0braVJH3Pw.001,2.1453495
wavlm,train,A0braVJH3Pw.002,2.0733407
wavlm,train,A0braVJH3Pw.003,2.1806486
wavlm,train,A0braVJH3Pw.004,2.098386
wavlm,train,A1lbD_OCuj4.000,2.0221255
wavlm,train,A1lbD_OCuj4.003,1.9716941
wavlm,train,A1lbD_OCuj4.005,2.1227136
wavlm,train,A3StIKMjn4k.001,2.1757643
wavlm,train,A3StIKMjn4k.002,1.9548911
wavlm,train,A3StIKMjn4k.004,1.9420025
wavlm,train,A3StIKMjn4k.005,1.976764
wavlm,train,A4zSLp-1gps.000,1.9399301
wavlm,train,A4zSLp-1gps.002,2.0454755
wavlm,train,A4zSLp-1gps.005,2.0879467
wavlm,train,A6ZWTfKPLPE.001,2.0535383
wavlm,train,A6ZWTfKPLPE.002,1.9552369
wavlm,train,A6ZWTfKPLPE.003,1.9783424
wavlm,train,A6ZWTfKPLPE.004,2.04881
wavlm,train,A6ZWTfKPLPE.005,1.9584414
wavlm,train,A7exx3pEPkE.000,2.0476384
wavlm,train,A7exx3pEPkE.003,1.9866142
wavlm,train,A7exx3pEPkE.005,2.113011
wavlm,train,A7qb47cmxJo.000,2.024563
wavlm,train,A7qb47cmxJo.005,1.9424975
wavlm,train,ABWFQuPG1LA.000,2.159555
wavlm,train,ABWFQuPG1LA.002,2.8088665
wavlm,train,ABWFQuPG1LA.003,2.59654
wavlm,train,ABWFQuPG1LA.004,2.431816
wavlm,train,ABWFQuPG1LA.005,2.0294476
wavlm,train,ADa9rkwF2uA.000,2.0148184
wavlm,train,ADa9rkwF2uA.001,2.0945644
wavlm,train,ADa9rkwF2uA.002,1.9842025
wavlm,train,ADa9rkwF2uA.003,2.134913
wavlm,train,AEqpMdMeMZA.002,2.578168
wavlm,train,AFQz-qy0FkY.001,2.2724059
wavlm,train,AFtQfwBA_gI.000,2.1051493
wavlm,train,AFvUxDwJB84.000,1.8732607
wavlm,train,AFvUxDwJB84.001,1.9553591
wavlm,train,AFvUxDwJB84.002,1.8533572
wavlm,train,AFvUxDwJB84.003,1.833617
wavlm,train,AGYoSGlq-ck.002,1.9046896
wavlm,train,AJIphVRpYrg.002,2.0605886
wavlm,train,AJIphVRpYrg.003,2.1122818
wavlm,train,AJIphVRpYrg.004,1.8586187
wavlm,train,AJIphVRpYrg.005,1.9510068
wavlm,train,AP0aklGHino.000,2.1230412
wavlm,train,AP0aklGHino.003,1.9847531
wavlm,train,AP0aklGHino.005,2.3548439
wavlm,train,APqMkruLkoE.004,1.9616969
wavlm,train,AQz6_ZpzGIE.003,1.9722612
wavlm,train,AR3UwbmgKuQ.001,1.9809377
wavlm,train,AR3UwbmgKuQ.003,1.9132782
wavlm,train,AR3UwbmgKuQ.004,2.1074083
wavlm,train,AR3UwbmgKuQ.005,1.9756564
wavlm,train,AS8snUf9eX0.000,2.0978756
wavlm,train,AS8snUf9eX0.001,1.987029
wavlm,train,AS8snUf9eX0.002,1.9570061
wavlm,train,AS8snUf9eX0.003,1.9898735
wavlm,train,ASDpn9yOYAo.002,2.052927
wavlm,train,AV7aKrAs-kM.005,2.0943353
wavlm,train,AVLEr0sYFhs.000,2.0174606
wavlm,train,AWZLchLstio.003,1.8784254
wavlm,train,AWe6ZZUmlZw.000,2.0310345
wavlm,train,AWe6ZZUmlZw.004,2.12217
wavlm,train,AWe6ZZUmlZw.005,2.0267224
wavlm,train,AWyKLALCUyM.000,2.0949287
wavlm,train,AZ2HyBOmliQ.005,2.16818
wavlm,train,AZj2VoCcayA.000,2.0087962
wavlm,train,AZj2VoCcayA.001,1.9189235
wavlm,train,AZj2VoCcayA.005,1.9559635
wavlm,train,Af_F0IzHK6o.000,1.9650743
wavlm,train,Af_F0IzHK6o.004,2.0025072
wavlm,train,Agg7z10B_iY.000,1.8441608
wavlm,train,Agg7z10B_iY.001,2.0084605
wavlm,train,Agg7z10B_iY.002,1.9288429
wavlm,train,AheKnXrL0Wk.002,1.925304
wavlm,train,Ahiq4zhmYco.002,1.9795212
wavlm,train,AjCI_w9Szks.005,2.1036468
wavlm,train,AlEqtGWa43g.000,2.0678327
wavlm,train,AlEqtGWa43g.005,1.9365394
wavlm,train,Alox0G4xUfM.000,1.8804663
wavlm,train,AobPtpyKat8.001,2.1199634
wavlm,train,AotbiNsU85A.000,1.9910946
wavlm,train,AotbiNsU85A.001,1.9273974
wavlm,train,AotbiNsU85A.002,1.9638842
wavlm,train,Ap2KC1yKDdA.002,1.897759
wavlm,train,ApPnsnIZozw.004,2.037511
wavlm,train,ApPnsnIZozw.005,1.9082304
wavlm,train,ArMkA9R1QxY.000,1.9144146
wavlm,train,ArMkA9R1QxY.002,2.0292823
wavlm,train,Arsrkqma4i4.000,2.0926464
wavlm,train,Arsrkqma4i4.001,2.112948
wavlm,train,As93GgkTdt4.001,1.9344925
wavlm,train,As93GgkTdt4.003,1.8505956
wavlm,train,As93GgkTdt4.004,1.946271
wavlm,train,AuaQ0rtedRk.001,2.1789923
wavlm,train,AvuGsnkWjt8.001,1.8990284
wavlm,train,AvuGsnkWjt8.002,2.1020648
wavlm,train,AvuWv3LLmrA.003,2.5007668
wavlm,train,AvuWv3LLmrA.005,2.2308788
wavlm,train,AwNVGShHjvw.000,1.8645654
wavlm,train,AwNVGShHjvw.001,1.9495581
wavlm,train,AwNVGShHjvw.002,2.020036
wavlm,train,AwNVGShHjvw.004,1.8879958
wavlm,train,Ay7bZ7Sgx9Q.001,2.0418572
wavlm,train,Ay7bZ7Sgx9Q.003,2.0040326
wavlm,train,Ay7bZ7Sgx9Q.004,1.9888295
wavlm,train,B-OJ_xZILLg.001,2.0117939
wavlm,train,B-OJ_xZILLg.003,2.090651
wavlm,train,B1efbNxLPe8.005,1.9440395
wavlm,train,B2q0gbLVeck.000,2.0413356
wavlm,train,B3VQeeev0r0.001,2.2095866
wavlm,train,B3VQeeev0r0.002,2.199502
wavlm,train,B3zFJhrmqwg.001,2.0243883
wavlm,train,B3zFJhrmqwg.002,1.9689597
wavlm,train,B4ducm9sydg.000,2.1060305
wavlm,train,B4ducm9sydg.001,2.2596958
wavlm,train,B4ducm9sydg.002,1.9199151
wavlm,train,B4ducm9sydg.003,1.8634076
wavlm,train,B4ducm9sydg.005,2.0145664
wavlm,train,B77ZCcCMrkM.004,1.9162005
wavlm,train,B77ZCcCMrkM.005,1.8736829
wavlm,train,B8kzwm6ZaUo.000,2.1164768
wavlm,train,B8kzwm6ZaUo.001,2.1082637
wavlm,train,B8kzwm6ZaUo.002,2.207403
wavlm,train,B9NSU6gQdRw.005,2.1641946
wavlm,train,BA5qWO9eU2Y.000,2.1228092
wavlm,train,BBSB9OJdb0Q.001,2.0412
wavlm,train,BBSB9OJdb0Q.002,2.015238
wavlm,train,BCPoSirpmEw.005,2.094328
wavlm,train,BJpWi1qGp1A.000,1.8794467
wavlm,train,BJpWi1qGp1A.004,1.872965
wavlm,train,BLKXsX7-WIg.000,1.9150479
wavlm,train,BLKXsX7-WIg.001,2.1617694
wavlm,train,BLKXsX7-WIg.003,2.0508173
wavlm,train,BLc_GvsbI1U.000,2.016193
wavlm,train,BLc_GvsbI1U.003,2.0319815
wavlm,train,BLeDNfK2quI.000,1.9885963
wavlm,train,BLeDNfK2quI.001,2.024012
wavlm,train,BLeDNfK2quI.002,2.205216
wavlm,train,BLeDNfK2quI.003,1.9997855
wavlm,train,BLeDNfK2quI.004,1.8811959
wavlm,train,BLeDNfK2quI.005,2.1260684
wavlm,train,BLwgxAWf7cg.003,2.1771724
wavlm,train,BLwgxAWf7cg.004,2.1442895
wavlm,train,BONQpwyg9KQ.000,2.0722766
wavlm,train,BOOMkDl8JwA.005,1.945557
wavlm,train,BPUFqFLZgZU.005,1.973058
wavlm,train,BQ9i8qkXiVQ.000,2.0930243
wavlm,train,BS0wgLXqFgc.001,2.0223038
wavlm,train,BS0wgLXqFgc.003,2.0429595
wavlm,train,BS0wgLXqFgc.005,2.2687454
wavlm,train,BSkTPW_Qsio.001,2.1288452
wavlm,train,BStHNKV820Q.001,2.1435864
wavlm,train,BStHNKV820Q.003,2.0863986
wavlm,train,BWAEpai6FK0.002,1.9675608
wavlm,train,BWAEpai6FK0.003,1.9689522
wavlm,train,BZ3FEf_KKso.000,2.0048635
wavlm,train,BZ3FEf_KKso.001,2.0564318
wavlm,train,BeyIfaH64xY.000,2.0856965
wavlm,train,BeyIfaH64xY.001,1.9075984
wavlm,train,BeyIfaH64xY.003,2.0310507
wavlm,train,BeyIfaH64xY.004,2.1818178
wavlm,train,BgfYyUAoNPs.000,1.960548
wavlm,train,Bi3XVSF4rac.000,2.0865457
wavlm,train,Bije9nsMl7M.000,2.0269454
wavlm,train,Bije9nsMl7M.003,1.9644303
wavlm,train,Bije9nsMl7M.004,2.1065295
wavlm,train,Bije9nsMl7M.005,2.0005617
wavlm,train,BjQ95T-Dw1U.000,1.949777
wavlm,train,BjQ95T-Dw1U.002,1.9833388
wavlm,train,BjQ95T-Dw1U.003,1.9043683
wavlm,train,BjQ95T-Dw1U.004,1.8291425
wavlm,train,BjQ95T-Dw1U.005,1.8488355
wavlm,train,BjzSIV3dutk.000,2.00193
wavlm,train,Bk9Hxn7Drxw.003,1.9181495
wavlm,train,Bk9Hxn7Drxw.004,2.0951982
wavlm,train,BkDdtxDPjJA.001,2.3050878
wavlm,train,BlvmREgt2C0.002,1.9718167
wavlm,train,BlvmREgt2C0.005,2.1560946
wavlm,train,BmDClgdWlH4.000,2.0000181
wavlm,train,BmDClgdWlH4.002,1.9288327
wavlm,train,BmDClgdWlH4.004,1.9478782
wavlm,train,Bo-mrL28d8M.002,1.941583
wavlm,train,Bo-mrL28d8M.003,2.0550025
wavlm,train,Bo-mrL28d8M.004,1.9705235
wavlm,train,BpcQ9THDtp4.000,1.84871
wavlm,train,Bt5zyk-Xf9Q.000,1.950655
wavlm,train,BuKzIqR4eBU.001,1.8591603
wavlm,train,BxdFQhBNZys.000,2.0549862
wavlm,train,BxdFQhBNZys.004,1.9956458
wavlm,train,Bz3Jx4QL_6Q.001,1.9026239
wavlm,train,Bz3Jx4QL_6Q.003,1.9128658
wavlm,train,Bz3Jx4QL_6Q.004,2.0141602
wavlm,train,C-48U5oDuvw.003,2.150693
wavlm,train,C-48U5oDuvw.004,1.9941118
wavlm,train,C0UMWrEJ2x0.004,2.0072773
wavlm,train,C0UMWrEJ2x0.005,1.946828
wavlm,train,C0uc-2KrnnQ.001,1.9383723
wavlm,train,C0uc-2KrnnQ.002,2.014176
wavlm,train,C23rns4ZCy8.004,2.0640407
wavlm,train,C2MEPH7x9m0.001,2.1124513
wavlm,train,C3knX70mzxQ.004,1.9380091
wavlm,train,C3knX70mzxQ.005,1.9791257
wavlm,train,C5qRszPK9HY.001,2.0770538
wavlm,train,C5qRszPK9HY.003,2.0634942
wavlm,train,C8xZ0vhrrFE.000,2.3695178
wavlm,train,C8xZ0vhrrFE.002,2.06498
wavlm,train,C8xZ0vhrrFE.003,2.3231962
wavlm,train,C8xZ0vhrrFE.005,2.0789158
wavlm,train,CCe1J5grs8U.005,1.9854221
wavlm,train,CDTo7WVyf5s.001,2.009355
wavlm,train,CESTtNvDpww.003,2.0365295
wavlm,train,CFK8ib0aWe8.000,2.2017076
wavlm,train,CFK8ib0aWe8.001,2.1290126
wavlm,train,CFK8ib0aWe8.003,2.1742356
wavlm,train,CFk4v2Kd5Ns.002,1.8782654
wavlm,train,CFk4v2Kd5Ns.005,2.0071812
wavlm,train,CGfr9jl8w4Y.001,2.0973241
wavlm,train,CGfr9jl8w4Y.004,2.0622401
wavlm,train,CGfr9jl8w4Y.005,2.0243456
wavlm,train,CHkKv9TXm0g.000,2.0702991
wavlm,train,CJT7z9PaU68.004,1.9509752
wavlm,train,CJhP12Gi8sg.002,2.0702968
wavlm,train,CJjNcuBLjMM.001,2.1877282
wavlm,train,CLGJCzz6tIU.001,2.0385535
wavlm,train,CO7vZjYF6Zk.000,1.9434463
wavlm,train,CO7vZjYF6Zk.001,1.8929564
wavlm,train,CO7vZjYF6Zk.002,1.8401194
wavlm,train,CPtaCNonKlE.000,1.9608272
wavlm,train,CPtaCNonKlE.002,1.9287821
wavlm,train,CPtaCNonKlE.003,1.9594291
wavlm,train,CPtaCNonKlE.004,1.9775668
wavlm,train,CQMH9Qguuao.000,1.9708523
wavlm,train,CQMH9Qguuao.003,2.064949
wavlm,train,CQMH9Qguuao.004,2.0438366
wavlm,train,CQMH9Qguuao.005,2.1908808
wavlm,train,CRLsCyMfskE.000,2.039392
wavlm,train,CRLsCyMfskE.001,1.980289
wavlm,train,CRLsCyMfskE.002,1.9264408
wavlm,train,CRLsCyMfskE.003,2.0549166
wavlm,train,CRLsCyMfskE.004,1.968896
wavlm,train,CTWMisL_HlI.000,2.1108644
wavlm,train,CTWMisL_HlI.003,1.9734277
wavlm,train,CTWMisL_HlI.004,1.9984202
wavlm,train,CTWMisL_HlI.005,2.1438632
wavlm,train,CUiG7UZ9A3k.002,1.9031755
wavlm,train,CUiG7UZ9A3k.005,2.006343
wavlm,train,CV930dFsubs.000,2.206582
wavlm,train,CV930dFsubs.002,2.227925
wavlm,train,CV930dFsubs.003,1.9898521
wavlm,train,C_NtwmmF2Ys.000,2.4712572
wavlm,train,C_NtwmmF2Ys.002,2.0911562
wavlm,train,C_NtwmmF2Ys.003,2.6908255
wavlm,train,C_NtwmmF2Ys.004,2.2986941
wavlm,train,CbNAOLHByZQ.004,1.902634
wavlm,train,CcVuoHZqp6k.004,2.0586371
wavlm,train,CdUYBux3Vn8.000,1.960727
wavlm,train,CdUYBux3Vn8.002,1.9792631
wavlm,train,CdUYBux3Vn8.005,2.0594287
wavlm,train,CdY1ZLrWTtg.000,2.0593452
wavlm,train,CdY1ZLrWTtg.002,2.0628386
wavlm,train,Cdh_OCMZ4U8.000,2.0180085
wavlm,train,CfNbSToI21k.004,1.9939084
wavlm,train,CfNbSToI21k.005,1.8677893
wavlm,train,Cl5jhuLQ9Dg.001,1.9532728
wavlm,train,Cl5jhuLQ9Dg.002,2.1063936
wavlm,train,Cl5jhuLQ9Dg.003,1.9418906
wavlm,train,Cl5jhuLQ9Dg.004,1.8874148
wavlm,train,Cl5jhuLQ9Dg.005,1.9547718
wavlm,train,Cl7vQ9QR0es.000,1.9071386
wavlm,train,Cl7vQ9QR0es.001,1.9991701
wavlm,train,Cl7vQ9QR0es.002,1.9173189
wavlm,train,Cl7vQ9QR0es.003,1.9915394
wavlm,train,Cl7vQ9QR0es.004,1.9794409
wavlm,train,Cl7vQ9QR0es.005,2.1446252
wavlm,train,Cng72emlXAM.004,1.9772469
wavlm,train,Cng72emlXAM.005,1.959413
wavlm,train,CpmR-91GxmY.000,2.171811
wavlm,train,CpmR-91GxmY.002,1.8977493
wavlm,train,CpmR-91GxmY.004,2.023428
wavlm,train,CpmR-91GxmY.005,1.983532
wavlm,train,CqQavmWSLrI.000,1.9308193
wavlm,train,CqQavmWSLrI.001,2.0354266
wavlm,train,CqQavmWSLrI.002,1.9300585
wavlm,train,CqQavmWSLrI.003,1.9900072
wavlm,train,CqQavmWSLrI.004,1.93765
wavlm,train,CqQavmWSLrI.005,1.8799602
wavlm,train,CuGuiOZ48Ig.000,2.1902142
wavlm,train,CuGuiOZ48Ig.001,1.9990566
wavlm,train,CuGuiOZ48Ig.002,2.08884
wavlm,train,CuGuiOZ48Ig.004,2.3236418
wavlm,train,CuGuiOZ48Ig.005,1.9232095
wavlm,train,Cvuu76B-bxA.000,1.8672506
wavlm,train,Cvuu76B-bxA.001,1.9318103
wavlm,train,Cvuu76B-bxA.002,1.9274064
wavlm,train,Cvuu76B-bxA.003,1.9762229
wavlm,train,Cvuu76B-bxA.005,1.953167
wavlm,train,CwFH8J7smjE.005,1.9043136
wavlm,train,CwYNQlRTvPc.000,1.9834783
wavlm,train,CwmjP27fivQ.005,1.9752496
wavlm,train,CyzKot0CNyU.000,2.144346
wavlm,train,D0dE-lErszk.002,2.0999122
wavlm,train,D3AomvNhR1k.003,1.8823956
wavlm,train,D4TU65xbF4g.000,1.9321667
wavlm,train,D4TU65xbF4g.001,2.1004682
wavlm,train,D4TU65xbF4g.002,1.9979544
wavlm,train,D4TU65xbF4g.005,2.0920749
wavlm,train,D4hPHPp1W-Q.000,1.9419144
wavlm,train,D4hPHPp1W-Q.004,1.9972587
wavlm,train,D4hPHPp1W-Q.005,1.971594
wavlm,train,DCROfrHI1MU.000,2.1004772
wavlm,train,DCROfrHI1MU.001,2.0891182
wavlm,train,DChmTb-c9uM.001,1.9153978
wavlm,train,DChmTb-c9uM.004,2.0766041
wavlm,train,DChmTb-c9uM.005,1.8592417
wavlm,train,DGCGeNlA-Ww.005,2.082385
wavlm,train,DLds0WJpIQg.001,2.2166438
wavlm,train,DLuwObrDhtc.000,2.3598986
wavlm,train,DLuwObrDhtc.001,2.3040693
wavlm,train,DLuwObrDhtc.002,2.2199507
wavlm,train,DQORBD8hINs.005,2.0032604
wavlm,train,DTZeyoKUPx4.000,2.6776245
wavlm,train,DTZeyoKUPx4.001,2.0675845
wavlm,train,DTZeyoKUPx4.002,2.2932477
wavlm,train,DTZeyoKUPx4.003,1.9764702
wavlm,train,DTZeyoKUPx4.004,2.0480018
wavlm,train,DTZeyoKUPx4.005,2.5490263
wavlm,train,DVh_7dO2cWY.000,2.2150843
wavlm,train,DVh_7dO2cWY.003,2.0347183
wavlm,train,DVh_7dO2cWY.004,1.9873813
wavlm,train,DVh_7dO2cWY.005,2.1075027
wavlm,train,DWVJXufR7gE.000,1.9853796
wavlm,train,DWVJXufR7gE.001,1.9146305
wavlm,train,DXYRJ8PReoE.000,2.020502
wavlm,train,DXYRJ8PReoE.002,2.0201638
wavlm,train,DXw4lVoiiWY.000,1.9765174
wavlm,train,DXw4lVoiiWY.001,2.0485704
wavlm,train,DXw4lVoiiWY.002,1.9769773
wavlm,train,DXw4lVoiiWY.003,1.8946862
wavlm,train,DXw4lVoiiWY.004,1.9381219
wavlm,train,DXw4lVoiiWY.005,2.1076436
wavlm,train,DZfcVxy2ceI.000,2.19097
wavlm,train,D_FGBb-1B1o.001,2.0393264
wavlm,train,D_FGBb-1B1o.002,1.9195637
wavlm,train,D_FGBb-1B1o.003,1.8945646
wavlm,train,DbNFwVi_61Q.000,1.9506065
wavlm,train,DctPau1p7JM.001,2.1010458
wavlm,train,DctPau1p7JM.002,1.9213922
wavlm,train,De4i7-FX9Og.001,2.044427
wavlm,train,De4i7-FX9Og.004,1.9074126
wavlm,train,DefePa0_6Sg.001,2.0660093
wavlm,train,DefePa0_6Sg.002,2.0618355
wavlm,train,DefePa0_6Sg.005,2.4607763
wavlm,train,DegRGUG4Wi0.001,1.9468898
wavlm,train,DegRGUG4Wi0.002,2.0878913
wavlm,train,DegRGUG4Wi0.003,2.0127442
wavlm,train,DfpKVl9Zpdg.003,2.6345356
wavlm,train,DfpKVl9Zpdg.004,2.142825
wavlm,train,Dgo98-sCd1w.002,1.928426
wavlm,train,Dhbva5oGE7g.000,2.117189
wavlm,train,Dhbva5oGE7g.003,2.0264616
wavlm,train,DhqfB9chceo.001,2.290766
wavlm,train,DhqfB9chceo.003,2.1204815
wavlm,train,DiaibIBisuM.001,2.060174
wavlm,train,DiaibIBisuM.002,1.9634172
wavlm,train,DiaibIBisuM.003,1.9874623
wavlm,train,DiaibIBisuM.004,1.9547064
wavlm,train,DiaibIBisuM.005,1.9987708
wavlm,train,DnTtbAR_Qyw.000,1.982037
wavlm,train,DnTtbAR_Qyw.002,1.9160615
wavlm,train,DnTtbAR_Qyw.004,1.956633
wavlm,train,DnTtbAR_Qyw.005,1.9560103
wavlm,train,DogbMnh5k0o.002,1.9431846
wavlm,train,Dq7Uep06KOQ.001,1.984182
wavlm,train,Dq7Uep06KOQ.005,2.1264017
wavlm,train,DqA3j7juNs4.000,2.0497913
wavlm,train,DvWzedL3QCk.004,1.8209887
wavlm,train,DvmzcQI5cnM.000,2.0511405
wavlm,train,DvmzcQI5cnM.001,1.9618393
wavlm,train,DvmzcQI5cnM.003,1.9196786
wavlm,train,DvmzcQI5cnM.004,1.937052
wavlm,train,DvmzcQI5cnM.005,2.1551812
wavlm,train,DxATjKPysfs.000,1.9318522
wavlm,train,DxATjKPysfs.003,1.9994607
wavlm,train,DyZlhseSuec.002,2.0081413
wavlm,train,DyZlhseSuec.003,1.9713559
wavlm,train,DyZlhseSuec.004,1.9586616
wavlm,train,DzqJmiQjsZ4.000,2.0173104
wavlm,train,DzqJmiQjsZ4.002,2.1240115
wavlm,train,DzqJmiQjsZ4.004,2.202922
wavlm,train,DzqJmiQjsZ4.005,1.9966931
wavlm,train,E3z1D7CKoOA.000,2.2093468
wavlm,train,E3z1D7CKoOA.001,1.965525
wavlm,train,E3z1D7CKoOA.002,2.001752
wavlm,train,E3z1D7CKoOA.003,1.9501044
wavlm,train,E3z1D7CKoOA.005,3.1362944
wavlm,train,E6OBPHKkm6U.002,1.973359
wavlm,train,E6rptSS3kP4.000,1.9142195
wavlm,train,EA8BEYAZqAA.000,1.9583817
wavlm,train,EA8BEYAZqAA.001,1.8877946
wavlm,train,EA8BEYAZqAA.004,1.9980365
wavlm,train,EAMHqNxa9yY.001,2.3398063
wavlm,train,EAnvsNi8O-M.001,2.0894535
wavlm,train,EAnvsNi8O-M.002,2.071778
wavlm,train,EDXQLrsZctw.000,2.133388
wavlm,train,EDshSjcCsoY.001,2.160659
wavlm,train,EDshSjcCsoY.002,2.0784106
wavlm,train,EHPZNxP5mN8.000,2.166038
wavlm,train,EL1Q7x_1a74.000,1.882351
wavlm,train,EL1Q7x_1a74.001,2.1572926
wavlm,train,EL1Q7x_1a74.002,1.9581866
wavlm,train,EL1Q7x_1a74.005,2.004709
wavlm,train,ELvGOVb8L5I.000,1.9750235
wavlm,train,EMNcIRgaDMg.000,1.9930644
wavlm,train,EMNcIRgaDMg.004,1.9184346
wavlm,train,EMqrrHHbP3s.000,1.9361675
wavlm,train,EMqrrHHbP3s.001,1.9553794
wavlm,train,EMqrrHHbP3s.002,1.895356
wavlm,train,EP0sdDWooSw.001,2.0045173
wavlm,train,EP2rMX4AQis.000,1.9764895
wavlm,train,EX3i4IMY1Pw.002,1.9805974
wavlm,train,EYbPGTIcnjs.000,2.0389624
wavlm,train,EYbPGTIcnjs.003,2.0258005
wavlm,train,EYbPGTIcnjs.005,2.0528064
wavlm,train,E_xAcdGpPCI.001,1.9034939
wavlm,train,E_xAcdGpPCI.004,1.9033393
wavlm,train,E_xAcdGpPCI.005,1.9221568
wavlm,train,Ea0UKBPCm3Q.001,1.9537047
wavlm,train,EaBCJB8LXdI.001,2.0054731
wavlm,train,EaBCJB8LXdI.002,1.9324741
wavlm,train,EaBCJB8LXdI.004,2.0478435
wavlm,train,EaBCJB8LXdI.005,2.0205538
wavlm,train,Eb-2m44jTEs.000,1.9372334
wavlm,train,Eb-2m44jTEs.004,2.0047266
wavlm,train,EcOC7ZVRSg4.001,2.0457942
wavlm,train,EcOC7ZVRSg4.002,2.0352926
wavlm,train,EcOC7ZVRSg4.003,2.0464468
wavlm,train,EcOC7ZVRSg4.004,1.9659957
wavlm,train,EeI8iXLDfc0.001,2.2235315
wavlm,train,EeI8iXLDfc0.002,2.6007788
wavlm,train,EeI8iXLDfc0.005,2.4763675
wavlm,train,EelHLfeSJfM.002,2.155431
wavlm,train,EelHLfeSJfM.004,2.1698985
wavlm,train,EfQUV-C-YrU.002,2.1338217
wavlm,train,EffEoI1l1zE.000,2.453821
wavlm,train,EffEoI1l1zE.001,2.7209857
wavlm,train,EffEoI1l1zE.002,2.7274463
wavlm,train,Egogv6acOd0.001,2.2349985
wavlm,train,Egogv6acOd0.002,2.086933
wavlm,train,Egogv6acOd0.003,2.0587032
wavlm,train,Egogv6acOd0.004,2.1804848
wavlm,train,EgolOPjkkg8.000,2.0331469
wavlm,train,EgolOPjkkg8.001,1.9985797
wavlm,train,EgolOPjkkg8.004,2.106264
wavlm,train,EgolOPjkkg8.005,1.9955338
wavlm,train,Eh7WRYXVh9M.000,2.4379702
wavlm,train,Eh7WRYXVh9M.005,2.0961778
wavlm,train,EiXQ9RErt6c.002,2.1249459
wavlm,train,EiXQ9RErt6c.003,2.071524
wavlm,train,EiXQ9RErt6c.005,2.3147604
wavlm,train,EjhDyc8Oc6k.000,1.9675579
wavlm,train,EjhDyc8Oc6k.001,1.9204066
wavlm,train,EjhDyc8Oc6k.003,1.989179
wavlm,train,EjhDyc8Oc6k.004,2.1442719
wavlm,train,EknEAPhAjdA.000,2.206273
wavlm,train,EknEAPhAjdA.001,2.164145
wavlm,train,EknEAPhAjdA.002,2.1036806
wavlm,train,EknEAPhAjdA.003,2.1404362
wavlm,train,EknEAPhAjdA.004,2.281603
wavlm,train,EmGTj1DRMbo.000,1.959167
wavlm,train,EmGTj1DRMbo.003,1.9669826
wavlm,train,EmGTj1DRMbo.004,2.050048
wavlm,train,En4aK_1gmlY.000,2.3042967
wavlm,train,EqTB9rAC-tA.000,1.9936095
wavlm,train,Etfh8X-ECtY.000,1.9772526
wavlm,train,Etfh8X-ECtY.001,2.078768
wavlm,train,Etfh8X-ECtY.002,2.289594
wavlm,train,Etfh8X-ECtY.003,1.988747
wavlm,train,Etfh8X-ECtY.004,2.061995
wavlm,train,Etw3iulV5Eg.001,1.9978502
wavlm,train,Etw3iulV5Eg.003,2.011415
wavlm,train,EvZ0esZgPK4.001,1.9716967
wavlm,train,EwMMNKLjO9w.000,2.5222075
wavlm,train,EwMMNKLjO9w.001,2.2242908
wavlm,train,EwMMNKLjO9w.002,2.1071925
wavlm,train,EyX8QI5nPTY.001,1.8132898
wavlm,train,F-Dy1EFm_Mw.005,1.9991876
wavlm,train,F0VbEO_0Ybc.000,1.9567839
wavlm,train,F0VbEO_0Ybc.001,2.0041792
wavlm,train,F0VbEO_0Ybc.002,1.9524468
wavlm,train,F0VbEO_0Ybc.003,2.1177752
wavlm,train,F0VbEO_0Ybc.005,1.9530739
wavlm,train,F0_EI_X5JVk.001,2.2894087
wavlm,train,F0_EI_X5JVk.002,2.046174
wavlm,train,F0_EI_X5JVk.003,1.8704528
wavlm,train,F0_EI_X5JVk.004,1.9143544
wavlm,train,F0_EI_X5JVk.005,1.9193956
wavlm,train,F0kidNe_RSo.001,2.0148108
wavlm,train,F0kidNe_RSo.002,1.9523917
wavlm,train,F1lAPYh4t3U.000,1.9347974
wavlm,train,F1lAPYh4t3U.004,2.0278018
wavlm,train,F4UeAogUMMs.000,1.9493374
wavlm,train,F4UeAogUMMs.001,2.079555
wavlm,train,F4UeAogUMMs.002,2.0990293
wavlm,train,F4UeAogUMMs.003,2.0724611
wavlm,train,F4UeAogUMMs.004,2.0668986
wavlm,train,F4UeAogUMMs.005,1.9315891
wavlm,train,F4yC1_n6ApY.002,2.1183648
wavlm,train,F5iykLTSCJc.000,2.1158707
wavlm,train,F5kL7RWS_f0.000,2.1557016
wavlm,train,F5kL7RWS_f0.003,1.9796097
wavlm,train,F5kL7RWS_f0.004,2.1636238
wavlm,train,F9mZ6De_6Ko.004,2.058255
wavlm,train,F9mZ6De_6Ko.005,1.9913087
wavlm,train,FGkS4vJYOpM.002,2.0258348
