clip_id,split_official,audio_in,audio_out,orig_duration_sec,flag_short,video_path,best_stream,mono_mode,raw_wav,best_rms,best_peak
p-OcwNFQB0U.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\p-OcwNFQB0U.003.wav,output\preprocessing\preprocessed_full\p-OcwNFQB0U.003.wav,15.3019375,0,,,,,,
p-OcwNFQB0U.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\p-OcwNFQB0U.004.wav,output\preprocessing\preprocessed_full\p-OcwNFQB0U.004.wav,15.3019375,0,,,,,,
p-V78q8dtYo.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\p-V78q8dtYo.003.wav,output\preprocessing\preprocessed_full\p-V78q8dtYo.003.wav,15.3019375,0,,,,,,
p1ORMiJ0fPU.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\p1ORMiJ0fPU.000.wav,output\preprocessing\preprocessed_full\p1ORMiJ0fPU.000.wav,15.3019375,0,,,,,,
p5QXPhJS8Ks.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\p5QXPhJS8Ks.004.wav,output\preprocessing\preprocessed_full\p5QXPhJS8Ks.004.wav,15.3019375,0,,,,,,
p7-JUvStF4w.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\p7-JUvStF4w.001.wav,output\preprocessing\preprocessed_full\p7-JUvStF4w.001.wav,15.3019375,0,,,,,,
p9tAC-RqZPI.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\p9tAC-RqZPI.005.wav,output\preprocessing\preprocessed_full\p9tAC-RqZPI.005.wav,15.3019375,0,,,,,,
pEYFpmjwKC0.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\pEYFpmjwKC0.005.wav,output\preprocessing\preprocessed_full\pEYFpmjwKC0.005.wav,15.3019375,0,,,,,,
pEr7WTIPW64.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\pEr7WTIPW64.003.wav,output\preprocessing\preprocessed_full\pEr7WTIPW64.003.wav,15.3019375,0,,,,,,
pHCPbKprJGY.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\pHCPbKprJGY.004.wav,output\preprocessing\preprocessed_full\pHCPbKprJGY.004.wav,15.3019375,0,,,,,,
pPtzEnf5afw.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\pPtzEnf5afw.004.wav,output\preprocessing\preprocessed_full\pPtzEnf5afw.004.wav,15.3019375,0,,,,,,
pT8nyxks1Q4.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\pT8nyxks1Q4.000.wav,output\preprocessing\preprocessed_full\pT8nyxks1Q4.000.wav,15.3019375,0,,,,,,
pT8nyxks1Q4.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\pT8nyxks1Q4.004.wav,output\preprocessing\preprocessed_full\pT8nyxks1Q4.004.wav,15.3019375,0,,,,,,
pZxqWp0e-Ik.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\pZxqWp0e-Ik.002.wav,output\preprocessing\preprocessed_full\pZxqWp0e-Ik.002.wav,15.3019375,0,,,,,,
pZxqWp0e-Ik.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\pZxqWp0e-Ik.003.wav,output\preprocessing\preprocessed_full\pZxqWp0e-Ik.003.wav,15.3019375,0,,,,,,
p_mu11crx-s.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\p_mu11crx-s.000.wav,output\preprocessing\preprocessed_full\p_mu11crx-s.000.wav,15.3019375,0,,,,,,
p_mu11crx-s.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\p_mu11crx-s.002.wav,output\preprocessing\preprocessed_full\p_mu11crx-s.002.wav,15.3019375,0,,,,,,
phjVMKGYBKs.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\phjVMKGYBKs.000.wav,output\preprocessing\preprocessed_full\phjVMKGYBKs.000.wav,15.3019375,0,,,,,,
phjVMKGYBKs.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\phjVMKGYBKs.003.wav,output\preprocessing\preprocessed_full\phjVMKGYBKs.003.wav,15.3019375,0,,,,,,
pkwzo1OkEmY.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\pkwzo1OkEmY.004.wav,output\preprocessing\preprocessed_full\pkwzo1OkEmY.004.wav,15.3019375,0,,,,,,
pzG2VeUbefw.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\pzG2VeUbefw.002.wav,output\preprocessing\preprocessed_full\pzG2VeUbefw.002.wav,15.3019375,0,,,,,,
pzfDth6nFQE.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\pzfDth6nFQE.002.wav,output\preprocessing\preprocessed_full\pzfDth6nFQE.002.wav,15.3019375,0,,,,,,
q6au1xn_wIE.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\q6au1xn_wIE.000.wav,output\preprocessing\preprocessed_full\q6au1xn_wIE.000.wav,15.3019375,0,,,,,,
qAisk1lgv2I.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qAisk1lgv2I.001.wav,output\preprocessing\preprocessed_full\qAisk1lgv2I.001.wav,15.3019375,0,,,,,,
qAisk1lgv2I.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qAisk1lgv2I.002.wav,output\preprocessing\preprocessed_full\qAisk1lgv2I.002.wav,15.3019375,0,,,,,,
qBG1mjC7Zgg.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qBG1mjC7Zgg.002.wav,output\preprocessing\preprocessed_full\qBG1mjC7Zgg.002.wav,15.3019375,0,,,,,,
qCFFW1dM8V8.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qCFFW1dM8V8.000.wav,output\preprocessing\preprocessed_full\qCFFW1dM8V8.000.wav,15.3019375,0,,,,,,
qD15qWMepxU.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qD15qWMepxU.002.wav,output\preprocessing\preprocessed_full\qD15qWMepxU.002.wav,14.0713125,1,,,,,,
qFYgMFMal_s.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qFYgMFMal_s.001.wav,output\preprocessing\preprocessed_full\qFYgMFMal_s.001.wav,15.3019375,0,,,,,,
qFYgMFMal_s.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qFYgMFMal_s.002.wav,output\preprocessing\preprocessed_full\qFYgMFMal_s.002.wav,15.3019375,0,,,,,,
qJ6_xSx9kCM.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qJ6_xSx9kCM.004.wav,output\preprocessing\preprocessed_full\qJ6_xSx9kCM.004.wav,15.3019375,0,,,,,,
qLV1a_611kA.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qLV1a_611kA.000.wav,output\preprocessing\preprocessed_full\qLV1a_611kA.000.wav,15.3019375,0,,,,,,
qLV1a_611kA.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qLV1a_611kA.005.wav,output\preprocessing\preprocessed_full\qLV1a_611kA.005.wav,15.3019375,0,,,,,,
qMARpi60Hhs.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qMARpi60Hhs.002.wav,output\preprocessing\preprocessed_full\qMARpi60Hhs.002.wav,15.3019375,0,,,,,,
qMARpi60Hhs.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qMARpi60Hhs.003.wav,output\preprocessing\preprocessed_full\qMARpi60Hhs.003.wav,15.3019375,0,,,,,,
qMARpi60Hhs.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qMARpi60Hhs.005.wav,output\preprocessing\preprocessed_full\qMARpi60Hhs.005.wav,15.3019375,0,,,,,,
qP1UtCbMaW4.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qP1UtCbMaW4.000.wav,output\preprocessing\preprocessed_full\qP1UtCbMaW4.000.wav,15.3019375,0,,,,,,
qP1UtCbMaW4.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qP1UtCbMaW4.002.wav,output\preprocessing\preprocessed_full\qP1UtCbMaW4.002.wav,15.3019375,0,,,,,,
qP8YzH6LT9c.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qP8YzH6LT9c.000.wav,output\preprocessing\preprocessed_full\qP8YzH6LT9c.000.wav,15.3019375,0,,,,,,
qP8YzH6LT9c.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qP8YzH6LT9c.004.wav,output\preprocessing\preprocessed_full\qP8YzH6LT9c.004.wav,15.3019375,0,,,,,,
qVcw5-mm31s.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qVcw5-mm31s.001.wav,output\preprocessing\preprocessed_full\qVcw5-mm31s.001.wav,15.3019375,0,,,,,,
qVcw5-mm31s.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qVcw5-mm31s.002.wav,output\preprocessing\preprocessed_full\qVcw5-mm31s.002.wav,15.3019375,0,,,,,,
qYxxTubipSs.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qYxxTubipSs.004.wav,output\preprocessing\preprocessed_full\qYxxTubipSs.004.wav,15.3019375,0,,,,,,
qfL0ml0f84g.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qfL0ml0f84g.000.wav,output\preprocessing\preprocessed_full\qfL0ml0f84g.000.wav,15.3019375,0,,,,,,
qjU3GX3jgSY.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qjU3GX3jgSY.000.wav,output\preprocessing\preprocessed_full\qjU3GX3jgSY.000.wav,15.3019375,0,,,,,,
qjU3GX3jgSY.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qjU3GX3jgSY.005.wav,output\preprocessing\preprocessed_full\qjU3GX3jgSY.005.wav,15.3019375,0,,,,,,
qjWi69HY2Fc.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qjWi69HY2Fc.001.wav,output\preprocessing\preprocessed_full\qjWi69HY2Fc.001.wav,15.3019375,0,,,,,,
qjWi69HY2Fc.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qjWi69HY2Fc.002.wav,output\preprocessing\preprocessed_full\qjWi69HY2Fc.002.wav,15.3019375,0,,,,,,
qkmEt0ofGq8.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qkmEt0ofGq8.001.wav,output\preprocessing\preprocessed_full\qkmEt0ofGq8.001.wav,15.3019375,0,,,,,,
qkx4lCA1iZo.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qkx4lCA1iZo.000.wav,output\preprocessing\preprocessed_full\qkx4lCA1iZo.000.wav,15.3019375,0,,,,,,
qmiBcHJpKR0.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qmiBcHJpKR0.001.wav,output\preprocessing\preprocessed_full\qmiBcHJpKR0.001.wav,15.3019375,0,,,,,,
qmiBcHJpKR0.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qmiBcHJpKR0.002.wav,output\preprocessing\preprocessed_full\qmiBcHJpKR0.002.wav,15.3019375,0,,,,,,
qmiBcHJpKR0.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qmiBcHJpKR0.004.wav,output\preprocessing\preprocessed_full\qmiBcHJpKR0.004.wav,15.3019375,0,,,,,,
qoztP0w5-Vo.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qoztP0w5-Vo.001.wav,output\preprocessing\preprocessed_full\qoztP0w5-Vo.001.wav,15.3019375,0,,,,,,
qoztP0w5-Vo.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qoztP0w5-Vo.003.wav,output\preprocessing\preprocessed_full\qoztP0w5-Vo.003.wav,15.3019375,0,,,,,,
qpwcdPnPeFM.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qpwcdPnPeFM.000.wav,output\preprocessing\preprocessed_full\qpwcdPnPeFM.000.wav,15.3019375,0,,,,,,
qssXr_Fg96o.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qssXr_Fg96o.001.wav,output\preprocessing\preprocessed_full\qssXr_Fg96o.001.wav,15.3019375,0,,,,,,
qyHn_jrNL48.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qyHn_jrNL48.001.wav,output\preprocessing\preprocessed_full\qyHn_jrNL48.001.wav,15.3019375,0,,,,,,
qzwUad9KICA.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\qzwUad9KICA.000.wav,output\preprocessing\preprocessed_full\qzwUad9KICA.000.wav,15.3019375,0,,,,,,
r1YAW67aevY.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\r1YAW67aevY.004.wav,output\preprocessing\preprocessed_full\r1YAW67aevY.004.wav,15.3019375,0,,,,,,
r1v6EmZv7-o.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\r1v6EmZv7-o.000.wav,output\preprocessing\preprocessed_full\r1v6EmZv7-o.000.wav,15.3019375,0,,,,,,
r2HcJYjGK5s.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\r2HcJYjGK5s.002.wav,output\preprocessing\preprocessed_full\r2HcJYjGK5s.002.wav,15.3019375,0,,,,,,
r4BGKIXrD9c.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\r4BGKIXrD9c.002.wav,output\preprocessing\preprocessed_full\r4BGKIXrD9c.002.wav,15.3019375,0,,,,,,
r93dLeVRk3U.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\r93dLeVRk3U.001.wav,output\preprocessing\preprocessed_full\r93dLeVRk3U.001.wav,15.3019375,0,,,,,,
r93dLeVRk3U.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\r93dLeVRk3U.005.wav,output\preprocessing\preprocessed_full\r93dLeVRk3U.005.wav,15.3019375,0,,,,,,
rBxWZzkEncE.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rBxWZzkEncE.001.wav,output\preprocessing\preprocessed_full\rBxWZzkEncE.001.wav,15.3019375,0,,,,,,
rCxlfusNJlY.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rCxlfusNJlY.004.wav,output\preprocessing\preprocessed_full\rCxlfusNJlY.004.wav,15.3019375,0,,,,,,
rD6NViDdyOU.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rD6NViDdyOU.000.wav,output\preprocessing\preprocessed_full\rD6NViDdyOU.000.wav,15.3019375,0,,,,,,
rFs0AC2qV6o.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rFs0AC2qV6o.004.wav,output\preprocessing\preprocessed_full\rFs0AC2qV6o.004.wav,15.3019375,0,,,,,,
rGNeR3p1jKU.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rGNeR3p1jKU.004.wav,output\preprocessing\preprocessed_full\rGNeR3p1jKU.004.wav,15.3019375,0,,,,,,
rJgbslC72gw.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rJgbslC72gw.002.wav,output\preprocessing\preprocessed_full\rJgbslC72gw.002.wav,15.3019375,0,,,,,,
rLEfJzLcVdg.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rLEfJzLcVdg.001.wav,output\preprocessing\preprocessed_full\rLEfJzLcVdg.001.wav,15.3019375,0,,,,,,
rMFJmA5dRFQ.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rMFJmA5dRFQ.001.wav,output\preprocessing\preprocessed_full\rMFJmA5dRFQ.001.wav,15.3019375,0,,,,,,
rNDxXRvuSDg.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rNDxXRvuSDg.000.wav,output\preprocessing\preprocessed_full\rNDxXRvuSDg.000.wav,15.3019375,0,,,,,,
rTG9gtci67c.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rTG9gtci67c.000.wav,output\preprocessing\preprocessed_full\rTG9gtci67c.000.wav,15.3019375,0,,,,,,
rTG9gtci67c.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rTG9gtci67c.003.wav,output\preprocessing\preprocessed_full\rTG9gtci67c.003.wav,15.3019375,0,,,,,,
rUGAiuYHNgE.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rUGAiuYHNgE.005.wav,output\preprocessing\preprocessed_full\rUGAiuYHNgE.005.wav,15.3019375,0,,,,,,
rV6Vdn-JrTA.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rV6Vdn-JrTA.004.wav,output\preprocessing\preprocessed_full\rV6Vdn-JrTA.004.wav,15.3019375,0,,,,,,
rW7b48Dy_80.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rW7b48Dy_80.000.wav,output\preprocessing\preprocessed_full\rW7b48Dy_80.000.wav,15.3019375,0,,,,,,
r_cVo5qZ9n0.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\r_cVo5qZ9n0.000.wav,output\preprocessing\preprocessed_full\r_cVo5qZ9n0.000.wav,15.3019375,0,,,,,,
rag7X1kTyBc.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rag7X1kTyBc.000.wav,output\preprocessing\preprocessed_full\rag7X1kTyBc.000.wav,15.3019375,0,,,,,,
rjS0PIwS47M.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rjS0PIwS47M.003.wav,output\preprocessing\preprocessed_full\rjS0PIwS47M.003.wav,15.3019375,0,,,,,,
rrdSLfnU2pg.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rrdSLfnU2pg.004.wav,output\preprocessing\preprocessed_full\rrdSLfnU2pg.004.wav,15.3019375,0,,,,,,
rwinPicu_aw.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rwinPicu_aw.003.wav,output\preprocessing\preprocessed_full\rwinPicu_aw.003.wav,15.3019375,0,,,,,,
rwinPicu_aw.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\rwinPicu_aw.004.wav,output\preprocessing\preprocessed_full\rwinPicu_aw.004.wav,15.3019375,0,,,,,,
s-jZlMKQGwc.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\s-jZlMKQGwc.005.wav,output\preprocessing\preprocessed_full\s-jZlMKQGwc.005.wav,15.3019375,0,,,,,,
s0MKUEnyHSE.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\s0MKUEnyHSE.005.wav,output\preprocessing\preprocessed_full\s0MKUEnyHSE.005.wav,15.3019375,0,,,,,,
s1DOqsQoN5s.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\s1DOqsQoN5s.000.wav,output\preprocessing\preprocessed_full\s1DOqsQoN5s.000.wav,15.3019375,0,,,,,,
s1DOqsQoN5s.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\s1DOqsQoN5s.004.wav,output\preprocessing\preprocessed_full\s1DOqsQoN5s.004.wav,15.3019375,0,,,,,,
s1DOqsQoN5s.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\s1DOqsQoN5s.005.wav,output\preprocessing\preprocessed_full\s1DOqsQoN5s.005.wav,15.3019375,0,,,,,,
s6N1pv5lzrU.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\s6N1pv5lzrU.005.wav,output\preprocessing\preprocessed_full\s6N1pv5lzrU.005.wav,15.3019375,0,,,,,,
s6gN_358tk4.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\s6gN_358tk4.002.wav,output\preprocessing\preprocessed_full\s6gN_358tk4.002.wav,15.3019375,0,,,,,,
s6gN_358tk4.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\s6gN_358tk4.004.wav,output\preprocessing\preprocessed_full\s6gN_358tk4.004.wav,15.3019375,0,,,,,,
sC2k2CD1jC0.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\sC2k2CD1jC0.002.wav,output\preprocessing\preprocessed_full\sC2k2CD1jC0.002.wav,15.3019375,0,,,,,,
sDWJMBZ1mVA.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\sDWJMBZ1mVA.000.wav,output\preprocessing\preprocessed_full\sDWJMBZ1mVA.000.wav,15.3019375,0,,,,,,
sHVXhr7_EOs.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\sHVXhr7_EOs.000.wav,output\preprocessing\preprocessed_full\sHVXhr7_EOs.000.wav,15.3019375,0,,,,,,
sHVXhr7_EOs.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\sHVXhr7_EOs.004.wav,output\preprocessing\preprocessed_full\sHVXhr7_EOs.004.wav,15.3019375,0,,,,,,
sHafPWyXs6k.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\sHafPWyXs6k.001.wav,output\preprocessing\preprocessed_full\sHafPWyXs6k.001.wav,15.3019375,0,,,,,,
sHafPWyXs6k.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\sHafPWyXs6k.002.wav,output\preprocessing\preprocessed_full\sHafPWyXs6k.002.wav,15.3019375,0,,,,,,
sNs4yCA11wk.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\sNs4yCA11wk.004.wav,output\preprocessing\preprocessed_full\sNs4yCA11wk.004.wav,15.3019375,0,,,,,,
sPMNhG1Sehc.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\sPMNhG1Sehc.001.wav,output\preprocessing\preprocessed_full\sPMNhG1Sehc.001.wav,15.3019375,0,,,,,,
sSR1a5XW7n4.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\sSR1a5XW7n4.005.wav,output\preprocessing\preprocessed_full\sSR1a5XW7n4.005.wav,15.3019375,0,,,,,,
scifP1EXSdo.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\scifP1EXSdo.004.wav,output\preprocessing\preprocessed_full\scifP1EXSdo.004.wav,15.3019375,0,,,,,,
shEsu57CYnA.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\shEsu57CYnA.000.wav,output\preprocessing\preprocessed_full\shEsu57CYnA.000.wav,15.3019375,0,,,,,,
shtirfEzWFA.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\shtirfEzWFA.003.wav,output\preprocessing\preprocessed_full\shtirfEzWFA.003.wav,15.3019375,0,,,,,,
shtirfEzWFA.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\shtirfEzWFA.005.wav,output\preprocessing\preprocessed_full\shtirfEzWFA.005.wav,15.3019375,0,,,,,,
siEnTktB4lQ.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\siEnTktB4lQ.003.wav,output\preprocessing\preprocessed_full\siEnTktB4lQ.003.wav,15.3019375,0,,,,,,
siEnTktB4lQ.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\siEnTktB4lQ.005.wav,output\preprocessing\preprocessed_full\siEnTktB4lQ.005.wav,15.3019375,0,,,,,,
si_gZCrLa4A.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\si_gZCrLa4A.003.wav,output\preprocessing\preprocessed_full\si_gZCrLa4A.003.wav,15.3019375,0,,,,,,
si_gZCrLa4A.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\si_gZCrLa4A.004.wav,output\preprocessing\preprocessed_full\si_gZCrLa4A.004.wav,15.3019375,0,,,,,,
simc6hmrUOE.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\simc6hmrUOE.003.wav,output\preprocessing\preprocessed_full\simc6hmrUOE.003.wav,15.3019375,0,,,,,,
slE2PWIwzus.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\slE2PWIwzus.003.wav,output\preprocessing\preprocessed_full\slE2PWIwzus.003.wav,15.3019375,0,,,,,,
slE2PWIwzus.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\slE2PWIwzus.005.wav,output\preprocessing\preprocessed_full\slE2PWIwzus.005.wav,15.3019375,0,,,,,,
spodWGLGBiw.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\spodWGLGBiw.001.wav,output\preprocessing\preprocessed_full\spodWGLGBiw.001.wav,15.3019375,0,,,,,,
sqnW6xXYTKg.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\sqnW6xXYTKg.005.wav,output\preprocessing\preprocessed_full\sqnW6xXYTKg.005.wav,15.3019375,0,,,,,,
squHxV3QXlQ.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\squHxV3QXlQ.000.wav,output\preprocessing\preprocessed_full\squHxV3QXlQ.000.wav,15.3019375,0,,,,,,
squHxV3QXlQ.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\squHxV3QXlQ.005.wav,output\preprocessing\preprocessed_full\squHxV3QXlQ.005.wav,15.3019375,0,,,,,,
ssexxLJLuhU.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\ssexxLJLuhU.001.wav,output\preprocessing\preprocessed_full\ssexxLJLuhU.001.wav,15.3019375,0,,,,,,
sx57p5HyekI.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\sx57p5HyekI.001.wav,output\preprocessing\preprocessed_full\sx57p5HyekI.001.wav,15.3019375,0,,,,,,
t0AupkXkkZw.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\t0AupkXkkZw.000.wav,output\preprocessing\preprocessed_full\t0AupkXkkZw.000.wav,15.3019375,0,,,,,,
t0AupkXkkZw.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\t0AupkXkkZw.002.wav,output\preprocessing\preprocessed_full\t0AupkXkkZw.002.wav,15.3019375,0,,,,,,
t0_DAgeU4nM.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\t0_DAgeU4nM.001.wav,output\preprocessing\preprocessed_full\t0_DAgeU4nM.001.wav,15.3019375,0,,,,,,
t0_DAgeU4nM.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\t0_DAgeU4nM.005.wav,output\preprocessing\preprocessed_full\t0_DAgeU4nM.005.wav,15.3019375,0,,,,,,
t30ERiF6b50.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\t30ERiF6b50.001.wav,output\preprocessing\preprocessed_full\t30ERiF6b50.001.wav,15.3019375,0,,,,,,
t9wFHk9TM-U.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\t9wFHk9TM-U.000.wav,output\preprocessing\preprocessed_full\t9wFHk9TM-U.000.wav,15.3019375,0,,,,,,
t9wFHk9TM-U.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\t9wFHk9TM-U.001.wav,output\preprocessing\preprocessed_full\t9wFHk9TM-U.001.wav,15.3019375,0,,,,,,
tASMzbFSxsQ.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\tASMzbFSxsQ.004.wav,output\preprocessing\preprocessed_full\tASMzbFSxsQ.004.wav,15.3019375,0,,,,,,
tCnfvBwWVKw.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\tCnfvBwWVKw.001.wav,output\preprocessing\preprocessed_full\tCnfvBwWVKw.001.wav,15.3019375,0,,,,,,
tEQEKN07KgQ.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\tEQEKN07KgQ.002.wav,output\preprocessing\preprocessed_full\tEQEKN07KgQ.002.wav,15.3019375,0,,,,,,
tYpxPqwle5k.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\tYpxPqwle5k.001.wav,output\preprocessing\preprocessed_full\tYpxPqwle5k.001.wav,15.3019375,0,,,,,,
