clip_id,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
mEQBB6XsJFk.002,39.28277,0.15597445,34.023438,37.690876,44.641052,10.617615,276.55585,525.45795,105.81093,102.36994,1.0401314,0.5388657,0.47726196,0.971193,1.581764,1.104502,16.376516,8.779789,9.286062,4.511358,0.4835509,0.77295095,11.278772,1.141385,-27.246174,-0.61625075,-7.714982,-2.2984774,-24.662638,-0.7082226,0.036756888,1.616827,1.42372,0.5646195,4.4425387,0.98242515,1.3296453,8.998887,11.275236,1.2641367,979.97644,0.22441302,1206.2297,0.23112395,-59.24893,-1.5707946,1877.6161,0.10544784,1230.6025,0.3201176,-56.22798,-1.5708318,2860.2388,0.0754325,1004.2843,0.39078632,-61.055374,-1.3891131,-0.62072194,-10.516983,12.731591,0.714965,0.089746885,0.20122375,-0.0050637824,-3.3537974,0.5933298,0.6088448,15.230317,0.6891751,-31.108345,-0.5225725,-9.373145,-2.0149517,-27.838724,-0.62730104,3.4973953,5.1813664,0.08643131,0.0023379193,0.2108689,4.269513,2.610442,0.2630769,0.309782,0.110857144,0.17652795,-21.181892
mEQBB6XsJFk.003,39.31148,0.08712302,36.9703,39.106304,40.268856,3.2985573,178.767,368.53345,80.810196,93.61991,1.0451669,0.58207774,0.41127896,1.0758004,1.6609898,1.2497108,15.808869,8.878671,9.392943,5.203124,0.49927697,0.8078451,12.72429,1.0936588,-27.204147,-0.60606486,-8.439796,-1.8782672,-20.459272,-0.8018214,0.024390671,1.4180013,1.3327345,0.56256187,5.3967624,0.88884276,3.4090996,3.4861772,13.74441,0.95501184,951.00916,0.2575108,1235.3035,0.23935063,-64.96713,-1.4545946,1860.3275,0.10995932,1211.5693,0.25925627,-59.426987,-1.5047737,2854.4,0.078772545,964.0728,0.3561567,-64.80302,-1.3250518,-0.24216689,-31.028013,13.904469,0.68729496,0.08650737,0.1879995,-0.006465494,-3.0690057,0.6361843,0.5885071,17.501448,0.65597486,-31.31575,-0.5268174,-10.190725,-1.6352619,-23.60484,-0.7298485,3.6017573,5.8991656,0.07879553,0.0049283523,0.1804685,4.0026684,2.077748,0.3270968,0.23839775,0.139,0.162036,-20.537601
mEQBB6XsJFk.004,39.33588,0.12407881,36.179523,37.799274,40.33619,4.156666,134.6719,132.97736,114.27434,107.81322,1.1028863,0.53025156,0.5542791,1.0515608,1.723813,1.169534,18.338036,12.104169,10.308194,4.3031816,0.50594074,0.7364479,8.7778225,1.5151092,-25.432022,-0.69528145,-1.1516063,-14.745307,-25.343405,-0.6901354,0.027930344,1.3796445,1.5005744,0.5548026,3.2873273,1.3086256,4.14198,2.5762634,7.9344277,1.5120504,979.2092,0.23806149,1210.0652,0.25988266,-61.900852,-1.4582148,1893.8948,0.10837857,1186.0852,0.34156525,-57.151318,-1.50033,2835.438,0.06944073,1016.2897,0.3612234,-58.423107,-1.4491988,0.74527895,8.195838,7.927708,1.0498258,0.09173029,0.1727491,-0.007099724,-1.9758289,0.62413085,0.55573595,12.524344,0.8825438,-29.389313,-0.5726554,0.668342,26.515842,-28.627064,-0.61783224,4.079758,4.2993865,0.08847632,0.0038605868,0.21366914,4.736491,2.8781796,0.2388372,0.20534948,0.10081081,0.13177331,-21.556973
mEQBB6XsJFk.005,40.2069,0.102097064,36.747166,40.272724,42.960762,6.2135963,73.488655,109.08376,100.23206,112.172226,1.0887971,0.5210052,0.5497003,1.0056363,1.6805372,1.130837,16.35666,8.42837,9.853508,4.1309557,0.49352306,0.749702,10.118665,1.1667541,-27.50987,-0.6085996,-3.5561783,-5.141406,-22.19494,-0.7425911,0.024473855,1.6473285,1.3480071,0.51750934,5.1301436,0.83302045,4.714226,2.0947375,9.577908,1.1587138,931.4475,0.2754502,1221.6315,0.23173773,-48.972202,-1.6958786,1846.8727,0.118222155,1144.4043,0.28508356,-42.91673,-1.7884821,2824.7925,0.08071341,1005.2013,0.3513099,-46.342926,-1.616971,0.67364943,9.325672,10.738706,0.79183716,0.08242175,0.20422874,-0.0012660626,-12.620506,0.58100885,0.61878246,13.31612,0.74214363,-30.124933,-0.55633,-3.3301654,-5.7698493,-24.42618,-0.69707,5.1780257,4.2648,0.08720585,0.009166039,0.16361286,5.136758,2.1433356,0.360625,0.39428684,0.088387094,0.07907109,-21.315723
mGWS0Akp08E.000,40.133186,0.20319155,37.976395,41.87428,45.709736,7.733341,610.2996,1047.9921,150.43579,149.99635,1.4420929,0.47902605,0.78994507,1.4051132,2.081976,1.2920308,16.717386,10.473819,10.64792,5.4916234,0.7000212,0.7431582,10.755035,0.9329233,-10.749176,-1.533247,3.4988883,4.6141744,-18.940193,-1.0023398,0.023986425,1.7837025,1.1765053,0.46347186,5.5573444,0.6935762,5.7782793,3.340278,11.278391,1.0102577,760.4559,0.35015383,1320.049,0.19230421,-110.65564,-0.8738622,1720.5032,0.13615818,1139.9915,0.31464553,-93.47687,-1.0027145,2738.9502,0.0818502,1002.0902,0.3821607,-95.34052,-0.9632858,-3.6951287,-1.73524,13.841912,0.5782089,0.008944593,3.6141207,-0.010854943,-1.6082796,0.87783176,0.6173398,14.531934,0.5585839,-16.758335,-0.9577754,2.2138348,7.825005,-25.821255,-0.7359154,-3.0306365,10.764436,-0.0042743636,-0.008081149,0.49536926,3.9359574,3.1480243,0.16297872,0.15250972,0.15292682,0.20335293,-18.300499
mGWS0Akp08E.001,40.476067,0.12641972,38.20167,40.29222,43.962944,5.7612724,204.74234,298.54987,74.24301,76.69468,1.4129511,0.4427793,0.8079054,1.3535509,1.988292,1.1803865,15.62383,7.7186065,9.449546,4.519807,0.6602302,0.6941551,12.84759,0.7835087,-11.386967,-1.5099427,-3.2963045,-4.8430257,-17.8182,-1.0472382,0.012443252,1.5606374,1.0613667,0.5243493,6.967582,0.5313809,1.3832916,7.4201555,15.344499,0.713579,787.4335,0.308697,1325.5149,0.1784794,-84.19849,-1.1811631,1707.3021,0.13261603,1156.1353,0.25521597,-73.18633,-1.2937174,2768.2756,0.08291397,954.7437,0.41527262,-78.561905,-1.1521567,-3.1185465,-1.9433442,15.744162,0.5079963,0.008728526,3.768615,-0.010450681,-1.3893021,0.82065284,0.5802206,16.440285,0.4970684,-18.157164,-0.87825763,-7.135209,-2.209007,-25.479145,-0.6414232,-4.5401263,13.359749,-0.013990513,-0.0030778844,0.39797908,4.06938,2.476573,0.24324323,0.16074242,0.15205881,0.15727046,-18.086813
mIxTz3tOgmQ.000,26.533236,0.09955584,24.39547,26.229603,28.486702,4.0912323,137.19502,189.63898,29.602865,29.743654,0.57111955,0.53000087,0.25042233,0.5548734,0.8615813,0.61115897,7.5148516,3.7883375,6.5082994,3.5849266,0.36675492,0.4806203,27.6643,0.6897813,11.341074,1.066196,16.864918,0.775012,6.7856894,1.8514736,0.022737434,1.3049536,1.0540019,0.87791145,6.3793015,0.31513324,7.7184258,0.78880143,33.469967,0.2385052,529.29846,0.40918136,1347.7903,0.16034101,-106.85671,-0.8573973,1578.2434,0.1694816,1070.9093,0.29000744,-113.10295,-0.74539614,2682.9875,0.10246476,979.39276,0.33716807,-117.32203,-0.6818367,-20.177198,-0.33638704,31.705637,0.2401377,-0.022320494,-1.0335788,-0.014334493,-1.141207,0.44090378,0.3928376,38.910896,0.26697764,10.558696,1.026412,18.74296,0.80680746,7.8248467,1.9886597,-16.541605,27.790518,-0.044971287,-0.00076442637,0.29377264,4.336224,2.481556,0.19162162,0.11056399,0.19081081,0.23135766,-21.894136
mK8ebTJyrCI.001,35.37509,0.046513394,34.501106,35.263325,36.193447,1.6923409,31.26221,60.77125,8.258806,4.107065,0.41397244,0.84116083,0.09864547,0.29849288,0.7187104,0.620065,7.6251726,4.8914843,4.8387523,2.695461,0.11528064,1.0414804,24.606863,0.42210937,-7.500389,-2.1014822,9.9914665,1.5690967,-12.077034,-1.8725891,0.01037415,1.476503,0.9837966,0.7406288,8.983129,0.3107491,-2.1695082,-4.5839496,12.645239,0.95873296,596.55005,0.36114278,1318.684,0.18807136,-98.79272,-0.9587336,1624.0991,0.13940795,1031.3164,0.29952118,-93.73987,-0.9624932,2690.286,0.10208653,992.50885,0.31721148,-96.32676,-0.9134572,-9.300227,-0.6538728,19.393154,0.4479155,0.0329831,0.56047654,-0.015200456,-0.9034531,0.17417869,0.720108,29.890453,0.26519117,-14.096723,-1.0189859,8.888491,2.0170197,-24.537886,-0.81521374,-9.115886,18.1145,-0.011611527,0.003920004,0.038160726,3.2021348,1.9410977,0.28413793,0.16701263,0.20366666,0.34535474,-29.394926
mK8ebTJyrCI.002,34.68538,0.10403921,32.786625,34.62088,37.09471,4.3080864,73.381485,77.90534,45.275337,42.233578,0.30790496,1.1490092,0.05002138,0.14692736,0.53918225,0.48916087,6.6118517,4.281012,5.7796345,4.80622,0.10651122,1.3894042,24.913275,0.34518576,-0.70018214,-22.618298,14.772973,1.0045682,-0.7326569,-25.914316,0.015092451,1.3902234,1.2141759,0.74015313,7.4923058,0.3745613,-2.2540705,-6.8749676,12.6194935,0.8517255,545.63605,0.3698162,1337.501,0.16253212,-139.23543,-0.62351024,1581.1858,0.1424068,970.7526,0.2682972,-132.32233,-0.66140336,2634.759,0.10416174,956.0305,0.3507129,-134.45093,-0.6297721,-8.994523,-0.6103309,19.410765,0.38962016,0.031208552,0.7427861,-0.015435819,-0.87164927,0.22329164,0.7919282,30.448313,0.24292813,-13.542211,-1.0277591,10.709627,1.8483516,-15.970123,-1.1587833,-14.445399,23.644796,-0.01934333,0.0052156677,0.03787392,1.8679119,2.2772942,0.14970589,0.08962291,0.29516128,0.50439274,-29.768408
mK8ebTJyrCI.004,37.682987,0.12895505,36.727745,38.444885,40.226067,3.4983215,71.60151,58.36191,20.878963,18.333656,0.47118255,1.1200517,0.0506265,0.18652046,0.9694214,0.9187949,10.119072,6.7467656,6.85096,3.7489269,0.17444855,1.5285443,25.331638,0.34346214,-5.7750444,-3.515421,6.273729,2.4861498,-8.0846615,-3.0999353,0.011262364,1.5765162,1.0753909,0.7512737,9.488378,0.39022407,-0.6061736,-18.69775,18.105566,0.6692487,716.1126,0.35703766,1403.6659,0.18657541,-119.44221,-0.80538756,1698.8438,0.1400164,1149.447,0.2639438,-106.50198,-0.87788135,2777.2202,0.101006776,981.35535,0.33417985,-110.095375,-0.8168999,-9.288463,-0.6232682,21.057814,0.4107797,0.03512501,0.74134755,-0.017159462,-0.8873802,0.32920763,0.95518744,29.594524,0.2608971,-20.637932,-0.82464033,-1.1606455,-14.886399,-27.27054,-0.76604825,-14.866412,24.887478,-0.024946688,0.006610417,0.026863184,2.1347566,1.8741634,0.25214285,0.17277889,0.28076923,0.49844313,-24.293707
mK8ebTJyrCI.005,36.184097,0.17076111,34.58475,37.490635,39.980537,5.3957863,77.949844,69.844955,263.33643,588.91724,0.3269938,1.0991685,0.044985496,0.16745067,0.6072224,0.5622369,7.5290403,5.26597,5.667461,3.6916466,0.104735136,1.4632008,24.596918,0.35890037,-2.9969456,-5.944649,10.334894,1.4148967,-4.414966,-4.8980966,0.018841656,2.0352583,1.0473194,0.78351647,8.180346,0.51556116,-0.30947205,-63.839222,14.244023,1.0736591,677.0008,0.32213143,1419.5486,0.18869694,-121.518616,-0.76266867,1673.151,0.1316695,1076.0836,0.2949391,-115.116165,-0.7894225,2718.5842,0.09507457,1011.8358,0.39204946,-118.12472,-0.74169135,-9.51289,-0.71116704,21.333998,0.41866976,0.02922892,0.91567224,-0.013838361,-1.1377858,0.19728631,0.92105454,29.775333,0.2712372,-16.111942,-0.97720593,3.9532807,4.368421,-21.702145,-0.900454,-15.380787,25.167015,-0.02821521,0.008455506,0.027324192,2.33489,1.7402946,0.25076923,0.18675205,0.29074073,0.4299003,-29.544521
mKWscEow1U8.000,23.685444,0.09178753,22.205679,22.97427,24.712946,2.507267,65.11283,87.54543,16.518917,16.593023,0.46344316,0.5651334,0.2188353,0.42112482,0.6795751,0.4607398,6.462856,3.105567,4.4011655,2.539751,0.14471242,0.56639534,21.277472,0.61670566,3.6912944,3.9593537,19.453846,0.779015,-3.7020085,-4.5890965,0.014898962,1.0421605,1.2213459,0.68434024,3.808394,0.56634843,3.2586112,1.093645,17.721285,0.46416238,523.3115,0.3869891,1291.0071,0.17297111,-90.22463,-1.037011,1544.7832,0.16163969,931.81635,0.34906688,-94.97745,-0.93339133,2585.3918,0.09119703,845.192,0.35724375,-96.547615,-0.90371346,-10.836058,-0.5305353,18.261684,0.35536683,8.8139e-06,2231.4316,-0.0163698,-1.0048268,0.17701748,0.4562058,28.999601,0.25450614,-1.2061689,-11.568439,22.006615,0.73962027,-9.425826,-2.0370917,-11.726883,20.179665,-0.028933452,0.0009397693,0.102266364,3.7358239,2.6791697,0.2015,0.15752062,0.15589744,0.13953619,-30.21457
mKWscEow1U8.001,24.673044,0.17015351,22.775158,25.07992,27.792313,5.0171547,93.84177,90.75851,43.29805,38.671333,0.42779776,0.6237968,0.1600737,0.40060434,0.6367668,0.4766931,5.498649,2.520711,4.4745574,2.6918967,0.12429066,0.6680939,18.533304,0.69516325,3.3363166,3.9541883,20.458736,0.793043,-4.1950274,-4.4970813,0.015926199,1.4487853,1.1570097,0.6718396,4.105668,0.58146507,3.1552367,4.513823,16.669306,0.7161037,618.798,0.43570065,1279.7222,0.18110889,-88.45404,-1.0442694,1633.4867,0.1800182,940.2375,0.3675293,-90.85767,-0.9698974,2644.909,0.09881632,835.16486,0.32422796,-92.18654,-0.94364226,-10.96519,-0.54775465,18.711756,0.35614398,0.004980119,5.475671,-0.0076016164,-2.2747922,0.14986385,0.533073,24.68937,0.35101482,0.5566207,22.817644,23.434856,0.7247424,-8.575663,-2.449963,-9.71499,17.874111,-0.026247472,0.005571924,0.08685676,3.802535,2.5435073,0.22157894,0.20053254,0.15157895,0.1570539,-31.22476
mKWscEow1U8.002,23.41297,0.13017224,21.119867,22.645742,25.482101,4.362234,139.05634,250.95566,31.928831,20.830442,0.4446664,0.63347304,0.2200427,0.3679069,0.62333995,0.40329725,6.8932056,4.131987,4.601992,2.9564807,0.13712019,0.72273725,22.720263,0.5000822,2.068842,6.5145626,17.12054,0.968653,-7.6530385,-2.0824375,0.02091617,1.0083855,1.3279691,0.63591766,2.897357,0.5974272,2.0768332,2.646304,17.36389,0.5213451,536.59814,0.39155954,1268.0377,0.15716255,-99.88993,-0.9344177,1574.3356,0.16417669,936.6026,0.3032547,-104.68165,-0.8389093,2593.6943,0.09717053,899.97943,0.37611762,-106.17228,-0.81478417,-11.175581,-0.5483688,19.02156,0.4152615,0.0044211075,3.9865456,-0.013457147,-1.1910565,0.1541162,0.6270554,27.634867,0.28615505,0.2681659,46.051083,21.452845,0.842506,-10.230432,-1.8691801,-8.924907,16.898657,-0.0027124258,-0.0040160995,0.11976671,4.06938,3.0120482,0.1622222,0.14739047,0.14630435,0.11181038,-31.212652
mKWscEow1U8.003,25.014868,0.16905151,22.1529,24.736023,28.561539,6.408638,165.49994,228.14578,47.39,96.593445,0.460068,0.58456236,0.20793538,0.40867457,0.67389786,0.46596247,5.540272,2.8518648,4.409611,2.7515235,0.14199568,0.6777876,18.045898,0.7305447,1.6779846,7.70347,18.23182,0.8444997,-2.8021166,-5.740177,0.016353117,1.1804204,1.1915587,0.6159031,3.8487954,0.5491782,2.4490952,3.326593,15.493859,0.6130375,582.1351,0.38757297,1286.6697,0.1613433,-96.13353,-0.9652481,1606.3274,0.15128131,934.3441,0.3076811,-98.9241,-0.8960925,2624.555,0.0937183,847.10406,0.30098373,-100.05706,-0.8756247,-10.037926,-0.5162163,16.85133,0.355253,0.00811302,2.9845624,-0.013304008,-1.1796979,0.16532815,0.552279,24.59214,0.32833812,-1.7752346,-6.7165666,21.013231,0.8196952,-7.665485,-2.1636152,-8.85495,15.599414,-0.025706531,0.0020672942,0.114998184,3.6024017,3.2128515,0.15875,0.11813877,0.13510638,0.12302692,-30.616938
mKWscEow1U8.004,25.38208,0.10690706,23.453894,24.792212,27.724426,4.2705326,157.81052,230.28789,21.2843,13.395393,0.45596093,0.5748663,0.2049095,0.41423607,0.69688874,0.49197924,6.2606936,2.9166749,4.8558187,2.2709029,0.13787508,0.59464145,23.87826,0.5342507,-1.2759134,-11.676,17.594322,0.99485207,-9.824788,-1.8193822,0.01618893,0.9948922,1.1401474,0.6675306,3.847677,0.5531652,2.8304336,1.4989572,17.33852,0.47231123,546.13885,0.40181214,1297.3225,0.1738626,-97.41805,-0.96166927,1546.268,0.15667015,950.71185,0.35012114,-99.04298,-0.9129344,2599.0364,0.096765056,864.6508,0.414006,-101.75028,-0.86513615,-8.905939,-0.6200698,17.79333,0.40110627,0.0122415535,1.4869417,-0.01243039,-1.2616,0.17081673,0.45030132,28.704594,0.31655324,-5.843761,-2.1819592,20.394152,0.8418612,-14.670082,-1.3478266,-10.309124,19.11636,-0.011575246,-0.0029987385,0.10053572,4.336224,3.081045,0.16304347,0.11133322,0.14152174,0.11704637,-31.073776
mLZw7Hf8AYI.000,29.853941,0.15320617,25.94551,29.875395,33.320465,7.374954,190.5659,225.4168,99.0648,218.13211,0.641197,0.48881733,0.35927755,0.60549086,0.89242774,0.5331502,7.7627354,4.1292386,4.9025846,2.7533176,0.27803183,0.8745239,17.632547,0.80491227,3.6421251,3.0159569,-3.0412462,-4.577088,-3.3050988,-4.103389,0.018388156,0.99272823,1.3823047,0.5275734,4.7384663,0.5890256,0.44609818,21.799982,22.897295,0.3746254,695.8157,0.37934536,1327.0602,0.18482728,-104.188934,-0.91486585,1713.8176,0.15407935,1081.5458,0.26294518,-102.89529,-0.8769713,2753.1572,0.11937411,1028.9731,0.30841413,-106.508415,-0.8150664,-11.349772,-0.53219324,21.344608,0.36480802,0.0583969,0.49728674,-0.013083521,-1.0180069,0.3270698,0.7524907,24.164658,0.40772903,4.0210605,2.7877707,-1.4561354,-10.1219,-1.7901459,-8.08456,-4.3036566,12.947743,0.041343488,-0.0075867213,0.22715859,3.802535,3.0120482,0.16133332,0.117276505,0.15386364,0.1196817,-25.039637
mLZw7Hf8AYI.001,28.170397,0.1874033,24.863277,27.1948,29.521034,4.657757,240.39192,275.92358,73.15677,62.774437,0.65363014,0.5306954,0.37955785,0.54542214,0.9092292,0.5296714,7.976887,4.3165627,4.414559,2.4046166,0.27189875,0.84916514,17.834768,0.76257414,5.1481557,2.5181723,2.50514,6.2171335,-0.08333643,-166.91681,0.019967206,1.4628345,1.2966169,0.5703509,4.5480204,0.50387114,-2.5397263,-4.11639,20.008213,0.4419897,702.88275,0.38877815,1273.4359,0.17386298,-114.99764,-0.82041585,1740.6898,0.15472628,1026.2128,0.3008079,-115.72851,-0.77411413,2767.8232,0.11866073,1008.2945,0.28299296,-118.71498,-0.72642976,-11.306643,-0.47052684,21.153183,0.32406634,0.04035415,0.7268862,-0.011879155,-1.2550699,0.36175174,0.71534264,25.300474,0.36895868,3.9679933,3.466081,2.2645802,7.3285437,1.8904731,8.399003,-5.8052554,13.328983,0.024037857,-0.0068800766,0.1988634,3.5356905,2.6791697,0.159,0.16269295,0.19897436,0.14398709,-24.300018
mLZw7Hf8AYI.004,28.918127,0.1665049,24.839718,28.56321,32.307632,7.4679146,242.75005,243.97914,324.36325,987.6883,0.64000547,0.44817734,0.38213044,0.5987916,0.87693673,0.4948063,7.5799866,3.795336,4.491362,2.8051655,0.2540359,0.7664646,18.287365,0.73742723,4.256493,2.595354,0.8292897,15.501799,1.9352382,5.3662834,0.018719673,1.3751321,1.249017,0.51536876,4.8346295,0.50879526,1.5301578,7.2525306,22.581358,0.36675304,667.5208,0.4053294,1358.403,0.19391504,-106.2689,-0.8897755,1661.2208,0.15552771,1071.6875,0.22682199,-105.027954,-0.85959166,2728.4717,0.11814179,1016.9924,0.27013594,-109.44625,-0.7859575,-10.899314,-0.4806796,21.121973,0.31995338,0.042210814,0.6359522,-0.010102004,-1.2327036,0.2990914,0.62323564,25.005962,0.38070506,4.683496,2.233162,-0.8050096,-17.277124,1.7544056,6.494458,-4.577628,12.712438,0.024401758,-0.0039124363,0.20404387,3.802535,3.0120482,0.15733333,0.13290599,0.15795454,0.13088126,-25.355585
mM6QbrCrdLo.000,34.142246,0.18182978,33.31595,35.45113,37.69322,4.3772697,258.8763,552.77527,68.18902,68.83327,1.1575515,0.5752979,0.5013511,1.0519551,1.725239,1.2238879,20.234144,15.915028,14.677677,8.3284025,0.6403189,0.82047606,20.200167,0.6346312,-2.348582,-6.653792,15.863389,0.98501873,-8.831723,-2.0920084,0.019214373,1.3872029,1.1296408,0.55826235,6.064252,0.4869607,8.426775,1.0120256,18.536903,0.6351824,708.37964,0.3417864,1339.7018,0.18859226,-118.46884,-0.7697451,1755.3278,0.14111945,1035.7059,0.3875563,-111.40875,-0.790571,2753.8042,0.098799184,1020.3411,0.42231405,-112.20786,-0.77675396,-8.473795,-0.8485426,16.892023,0.5219097,0.02495085,1.0435047,-0.015510127,-0.93970376,0.86371326,0.6712639,24.82164,0.40363362,-6.718975,-2.2334163,16.439682,1.0821958,-15.05602,-1.2471663,-6.8515024,13.417876,-0.002228187,-0.009440495,0.43775842,4.269513,3.3467202,0.1334,0.10762175,0.15104167,0.15484184,-18.411758
mQTBqDY71dU.002,33.815254,0.11129669,31.44138,33.732082,36.110336,4.6689568,217.53394,229.90182,129.67555,168.23376,1.2068338,0.56888473,0.6351875,0.98004407,1.8908169,1.2556294,12.800819,6.4837403,9.011655,4.8094063,0.56133837,0.8177697,16.929354,0.7061877,-4.7863173,-2.8385296,3.9496102,3.9506657,0.4328839,32.76033,0.025063975,1.9912715,1.1476605,0.5969719,6.139308,0.5235004,0.01961605,570.4411,13.525347,0.91870624,703.0176,0.39525536,1245.5276,0.17535728,-109.26078,-0.86872286,1732.7758,0.157979,980.549,0.2886524,-100.64332,-0.91139215,2733.658,0.1074057,985.681,0.33090362,-102.39532,-0.8780786,-8.043277,-0.7487926,16.870186,0.4960253,0.03436623,0.896457,-0.018186811,-0.7589169,0.7603639,0.64922434,23.41581,0.35426074,-9.942812,-1.3211986,3.7019627,4.747762,-4.880364,-2.807658,-4.6973634,12.345418,0.012552855,-0.0034695892,0.34836674,3.6024017,3.2150035,0.15124999,0.12209328,0.13979167,0.11990429,-17.928991
mQpNe8f5xA8.000,34.842434,0.10046924,32.26875,33.962185,37.273754,5.005005,157.36198,267.9529,101.67898,111.37857,1.2004739,0.53970534,0.58621454,1.0661328,1.78572,1.1995054,19.091127,11.100272,12.773701,9.510249,0.6778997,0.7331126,25.632616,0.45109463,-5.013858,-4.019234,8.585435,1.6790854,-13.308797,-1.4516175,0.01986435,1.8194894,1.1323509,0.687874,6.758282,0.46601596,4.0621204,2.4576983,19.680101,0.60853076,786.5478,0.26896527,1398.3536,0.1409169,-110.52324,-0.8694053,1789.0138,0.1362246,1056.3165,0.30898812,-108.68495,-0.85209715,2830.609,0.09622233,997.7779,0.32303753,-111.55322,-0.8037745,-9.054602,-0.8842615,19.51819,0.44779587,0.0282711,0.6639598,-0.021334123,-0.7000175,0.9328806,0.5855502,31.087725,0.301657,-16.41583,-1.1005775,7.368913,2.1231432,-23.467285,-0.66151726,-10.919377,18.624956,-0.011754176,-0.012050623,0.44451204,3.7358239,2.610442,0.17307691,0.13860391,0.20555554,0.18643503,-17.915533
mQpNe8f5xA8.001,34.860657,0.107270464,32.29988,33.271027,37.546494,5.2466125,109.176674,118.8446,47.87456,87.05805,1.2994196,0.47245216,0.70424455,1.2406089,1.8726823,1.1684377,19.483444,11.033971,12.604871,6.045409,0.674728,0.6935352,27.201048,0.42934945,-9.758249,-2.0130737,5.713732,2.7316756,-15.842126,-1.1889012,0.014699456,1.6707549,1.0892768,0.70175445,7.4475536,0.46513656,2.477337,3.4290042,19.129519,0.56105834,760.08484,0.30804503,1423.9747,0.19606775,-88.425125,-1.0950059,1757.7076,0.13441311,1090.6804,0.31850907,-86.01709,-1.0703914,2812.2112,0.10388082,1043.9609,0.37186712,-90.43206,-0.9779427,-8.173001,-0.8890202,20.045605,0.35907388,0.03098307,0.54897785,-0.018859569,-0.8793595,0.83817446,0.58705777,32.20351,0.22576597,-18.573744,-0.855112,5.350166,3.3375819,-23.232626,-0.6415078,-9.299773,18.037766,-0.007447556,-0.013271328,0.43958098,4.803202,2.6121902,0.21564102,0.14790493,0.16285715,0.14064284,-17.532864
